SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
503,ar-en,ad,10,nan,nan,85.0,nan,nan,nan,62.0,nan,93.0,86.0,94.0,nan,88.0,89.0,93.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
504,ar-en,ad,10,nan,nan,75.0,nan,nan,nan,81.0,nan,37.0,34.0,79.0,nan,72.0,45.0,63.0,nan,nan,nan,26.0,nan,61.0,nan,nan,nan,nan,nan,nan
505,ar-en,ad,10,nan,nan,48.0,nan,nan,nan,79.0,nan,38.0,19.0,71.0,nan,65.0,44.0,46.0,nan,nan,nan,0.0,nan,80.0,nan,nan,nan,nan,nan,nan
506,ar-en,ad,10,nan,nan,81.0,nan,nan,nan,81.0,nan,100.0,85.0,68.0,nan,88.0,85.0,91.0,nan,nan,nan,25.0,nan,80.0,nan,nan,nan,nan,nan,nan
507,ar-en,ad,10,nan,nan,99.0,nan,nan,nan,62.0,nan,100.0,100.0,95.0,nan,100.0,92.0,94.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
508,ar-en,ad,10,nan,nan,35.0,nan,nan,nan,40.0,nan,58.0,66.0,72.0,nan,75.0,46.0,38.0,nan,nan,nan,14.0,nan,74.0,nan,nan,nan,nan,nan,nan
509,ar-en,ad,10,nan,nan,56.0,nan,nan,nan,77.0,nan,51.0,94.0,81.0,nan,78.0,74.0,90.0,nan,nan,nan,37.0,nan,75.0,nan,nan,nan,nan,nan,nan
510,ar-en,ad,10,nan,nan,68.0,nan,nan,nan,70.0,nan,100.0,60.0,91.0,nan,75.0,77.0,94.0,nan,nan,nan,89.0,nan,72.0,nan,nan,nan,nan,nan,nan
511,ar-en,ad,10,nan,nan,83.0,nan,nan,nan,68.0,nan,73.0,71.0,70.0,nan,93.0,81.0,91.0,nan,nan,nan,62.0,nan,46.0,nan,nan,nan,nan,nan,nan
512,ar-en,ad,10,nan,nan,83.0,nan,nan,nan,86.0,nan,52.0,66.0,74.0,nan,77.0,75.0,83.0,nan,nan,nan,76.0,nan,74.0,nan,nan,nan,nan,nan,nan
513,ar-en,ad,10,nan,nan,88.0,nan,nan,nan,89.0,nan,52.0,89.0,81.0,nan,73.0,84.0,94.0,nan,nan,nan,76.0,nan,77.0,nan,nan,nan,nan,nan,nan
514,ar-en,ad,10,nan,nan,93.0,nan,nan,nan,82.0,nan,100.0,97.0,82.0,nan,99.0,85.0,93.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
515,ar-en,ad,10,nan,nan,88.0,nan,nan,nan,60.0,nan,75.0,100.0,80.0,nan,78.0,87.0,95.0,nan,nan,nan,63.0,nan,60.0,nan,nan,nan,nan,nan,nan
516,ar-en,ad,10,nan,nan,81.0,nan,nan,nan,59.0,nan,99.0,100.0,89.0,nan,93.0,69.0,66.0,nan,nan,nan,100.0,nan,70.0,nan,nan,nan,nan,nan,nan
517,ar-en,ad,10,nan,nan,92.0,nan,nan,nan,57.0,nan,99.0,93.0,78.0,nan,99.0,84.0,96.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
518,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,55.0,nan,99.0,100.0,100.0,nan,99.0,86.0,97.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
519,ar-en,ad,10,nan,nan,79.0,nan,nan,nan,69.0,nan,81.0,56.0,81.0,nan,75.0,75.0,82.0,nan,nan,nan,62.0,nan,70.0,nan,nan,nan,nan,nan,nan
520,ar-en,ad,10,nan,nan,90.0,nan,nan,nan,100.0,nan,100.0,100.0,98.0,nan,91.0,82.0,81.0,nan,nan,nan,100.0,nan,84.0,nan,nan,nan,nan,nan,nan
521,ar-en,ad,10,nan,nan,81.0,nan,nan,nan,98.0,nan,75.0,100.0,97.0,nan,86.0,71.0,90.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
522,ar-en,ad,10,nan,nan,75.0,nan,nan,nan,98.0,nan,27.0,58.0,46.0,nan,48.0,31.0,35.0,nan,nan,nan,0.0,nan,58.0,nan,nan,nan,nan,nan,nan
523,ar-en,ad,10,nan,nan,77.0,nan,nan,nan,90.0,nan,66.0,55.0,100.0,nan,75.0,67.0,87.0,nan,nan,nan,89.0,nan,72.0,nan,nan,nan,nan,nan,nan
524,ar-en,ad,10,nan,nan,99.0,nan,nan,nan,83.0,nan,99.0,95.0,100.0,nan,100.0,93.0,94.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
525,ar-en,ad,10,nan,nan,91.0,nan,nan,nan,86.0,nan,91.0,96.0,100.0,nan,100.0,89.0,96.0,nan,nan,nan,100.0,nan,88.0,nan,nan,nan,nan,nan,nan
526,ar-en,ad,10,nan,nan,88.0,nan,nan,nan,89.0,nan,99.0,95.0,100.0,nan,99.0,66.0,95.0,nan,nan,nan,100.0,nan,82.0,nan,nan,nan,nan,nan,nan
527,ar-en,ad,10,nan,nan,91.0,nan,nan,nan,89.0,nan,99.0,100.0,100.0,nan,99.0,85.0,95.0,nan,nan,nan,100.0,nan,87.0,nan,nan,nan,nan,nan,nan
528,ar-en,ad,10,nan,nan,85.0,nan,nan,nan,88.0,nan,100.0,95.0,100.0,nan,100.0,89.0,92.0,nan,nan,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan
529,ar-en,ad,10,nan,nan,94.0,nan,nan,nan,88.0,nan,75.0,85.0,100.0,nan,88.0,75.0,46.0,nan,nan,nan,75.0,nan,90.0,nan,nan,nan,nan,nan,nan
530,ar-en,ad,10,nan,nan,88.0,nan,nan,nan,87.0,nan,69.0,59.0,72.0,nan,75.0,87.0,69.0,nan,nan,nan,25.0,nan,68.0,nan,nan,nan,nan,nan,nan
531,ar-en,ad,10,nan,nan,86.0,nan,nan,nan,85.0,nan,39.0,63.0,68.0,nan,79.0,82.0,73.0,nan,nan,nan,25.0,nan,47.0,nan,nan,nan,nan,nan,nan
532,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,92.0,nan,99.0,100.0,100.0,nan,99.0,90.0,89.0,nan,nan,nan,100.0,nan,84.0,nan,nan,nan,nan,nan,nan
533,ar-en,ad,10,nan,nan,90.0,nan,nan,nan,nan,nan,75.0,71.0,95.0,81.0,100.0,71.0,96.0,97.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
534,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,99.0,100.0,87.0,98.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
535,ar-en,ad,10,nan,nan,86.0,nan,nan,nan,nan,nan,41.0,34.0,90.0,80.0,80.0,54.0,48.0,100.0,nan,nan,nan,nan,nan,81.0,nan,nan,nan,nan,nan
536,ar-en,ad,10,nan,nan,83.0,nan,nan,nan,nan,nan,91.0,57.0,95.0,80.0,83.0,70.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
537,ar-en,ad,10,nan,nan,79.0,nan,nan,nan,nan,nan,52.0,75.0,65.0,79.0,79.0,62.0,96.0,73.0,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
538,ar-en,ad,10,nan,nan,98.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,85.0,95.0,66.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
539,ar-en,ad,10,nan,nan,81.0,nan,nan,nan,nan,nan,67.0,60.0,80.0,82.0,88.0,54.0,47.0,100.0,nan,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
540,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,75.0,100.0,100.0,86.0,93.0,85.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
541,ar-en,ad,10,nan,nan,75.0,nan,nan,nan,nan,nan,39.0,28.0,72.0,52.0,82.0,36.0,34.0,71.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
542,ar-en,ad,10,nan,nan,74.0,nan,nan,nan,nan,nan,79.0,24.0,73.0,70.0,86.0,56.0,70.0,88.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
543,ar-en,ad,10,nan,nan,86.0,nan,nan,nan,nan,nan,93.0,83.0,68.0,71.0,93.0,61.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
544,ar-en,ad,10,nan,nan,86.0,nan,nan,nan,nan,nan,65.0,37.0,66.0,54.0,93.0,54.0,45.0,95.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
545,ar-en,ad,10,nan,nan,3.0,nan,nan,nan,nan,nan,25.0,4.0,50.0,79.0,99.0,85.0,97.0,0.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
546,ar-en,ad,10,nan,nan,76.0,nan,nan,nan,nan,nan,67.0,75.0,71.0,66.0,80.0,43.0,23.0,100.0,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
547,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,75.0,100.0,86.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
548,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,100.0,73.0,100.0,84.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
549,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,84.0,100.0,77.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
550,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,36.0,75.0,97.0,59.0,84.0,79.0,22.0,97.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
551,ar-en,ad,10,nan,nan,6.0,nan,nan,nan,nan,nan,25.0,76.0,71.0,72.0,76.0,49.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
552,ar-en,ad,10,nan,nan,77.0,nan,nan,nan,nan,nan,63.0,59.0,73.0,51.0,89.0,55.0,97.0,87.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
553,ar-en,ad,10,nan,nan,95.0,nan,nan,nan,nan,nan,92.0,100.0,97.0,77.0,90.0,81.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
554,ar-en,ad,10,nan,nan,99.0,nan,nan,nan,nan,nan,99.0,100.0,79.0,80.0,87.0,71.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
555,ar-en,ad,10,nan,nan,89.0,nan,nan,nan,nan,nan,99.0,75.0,42.0,89.0,80.0,57.0,41.0,72.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
556,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,94.0,100.0,86.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
557,ar-en,ad,10,nan,nan,72.0,nan,nan,nan,nan,nan,58.0,94.0,92.0,82.0,81.0,56.0,35.0,100.0,nan,nan,nan,nan,nan,71.0,nan,nan,nan,nan,nan
558,ar-en,ad,10,nan,nan,68.0,nan,nan,nan,nan,nan,52.0,27.0,69.0,86.0,78.0,59.0,28.0,96.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
559,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,82.0,100.0,86.0,100.0,85.0,98.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
560,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,76.0,89.0,100.0,86.0,99.0,76.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
561,ar-en,ad,10,nan,nan,87.0,nan,nan,nan,nan,nan,92.0,82.0,100.0,86.0,88.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
562,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,100.0,81.0,100.0,92.0,100.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
563,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,100.0,89.0,100.0,85.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
564,ar-en,ad,10,nan,nan,99.0,nan,nan,nan,nan,nan,99.0,87.0,100.0,91.0,100.0,87.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
565,ar-en,ad,10,nan,nan,70.0,nan,nan,nan,nan,nan,100.0,100.0,92.0,93.0,100.0,87.0,96.0,100.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
566,ar-en,ad,10,nan,nan,78.0,nan,nan,nan,nan,nan,99.0,100.0,100.0,96.0,100.0,71.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
567,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,84.0,100.0,100.0,97.0,25.0,86.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
568,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,100.0,85.0,100.0,85.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
569,ar-en,ad,10,nan,nan,96.0,nan,nan,nan,nan,nan,99.0,100.0,93.0,87.0,100.0,86.0,97.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
570,ar-en,ad,10,nan,nan,73.0,nan,nan,nan,nan,nan,92.0,94.0,79.0,54.0,85.0,65.0,98.0,100.0,nan,nan,nan,nan,nan,90.0,nan,nan,nan,nan,nan
571,ar-en,ad,10,nan,nan,77.0,nan,nan,nan,nan,nan,86.0,100.0,98.0,89.0,80.0,75.0,98.0,100.0,nan,nan,nan,nan,nan,88.0,nan,nan,nan,nan,nan
572,ar-en,ad,10,nan,nan,15.0,nan,nan,nan,nan,nan,25.0,7.0,49.0,55.0,26.0,30.0,17.0,0.0,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan
573,ar-en,ad,9,nan,nan,72.0,nan,nan,nan,nan,nan,64.0,63.0,nan,90.0,86.0,54.0,47.0,86.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
574,ar-en,ad,9,nan,nan,83.0,nan,nan,nan,nan,nan,83.0,76.0,nan,89.0,99.0,69.0,85.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
575,ar-en,ad,9,nan,nan,84.0,nan,nan,nan,nan,nan,51.0,60.0,nan,85.0,100.0,43.0,80.0,73.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
576,ar-en,ad,9,nan,nan,92.0,nan,nan,nan,nan,nan,99.0,88.0,nan,98.0,100.0,83.0,79.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
577,ar-en,ad,9,nan,nan,86.0,nan,nan,nan,nan,nan,100.0,93.0,nan,84.0,100.0,89.0,93.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
578,ar-en,ad,9,nan,nan,92.0,nan,nan,nan,nan,nan,99.0,100.0,nan,96.0,100.0,89.0,61.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
579,ar-en,ad,9,nan,nan,80.0,nan,nan,nan,nan,nan,70.0,88.0,nan,84.0,77.0,84.0,94.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
580,ar-en,ad,9,nan,nan,86.0,nan,nan,nan,nan,nan,74.0,99.0,nan,86.0,92.0,85.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
581,ar-en,ad,9,nan,nan,40.0,nan,nan,nan,nan,nan,27.0,58.0,nan,66.0,25.0,62.0,3.0,52.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
582,ar-en,ad,9,nan,nan,70.0,nan,nan,nan,nan,nan,78.0,57.0,nan,87.0,67.0,42.0,95.0,100.0,nan,nan,nan,nan,nan,91.0,nan,nan,nan,nan,nan
583,ar-en,ad,9,nan,nan,76.0,nan,nan,nan,nan,nan,80.0,89.0,nan,74.0,94.0,53.0,89.0,85.0,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan,nan
584,ar-en,ad,9,nan,nan,99.0,nan,nan,nan,nan,nan,35.0,89.0,nan,78.0,65.0,84.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
585,ar-en,ad,9,nan,nan,69.0,nan,nan,nan,nan,nan,75.0,86.0,nan,51.0,68.0,47.0,43.0,100.0,nan,nan,nan,nan,nan,83.0,nan,nan,nan,nan,nan
586,ar-en,ad,9,nan,nan,94.0,nan,nan,nan,nan,nan,100.0,100.0,nan,88.0,78.0,78.0,96.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
587,ar-en,ad,9,nan,nan,99.0,nan,nan,nan,nan,nan,100.0,100.0,nan,90.0,99.0,87.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
588,ar-en,ad,9,nan,nan,87.0,nan,nan,nan,nan,nan,63.0,75.0,nan,72.0,70.0,75.0,61.0,85.0,nan,nan,nan,nan,nan,87.0,nan,nan,nan,nan,nan
589,ar-en,ad,9,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,nan,76.0,100.0,88.0,93.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
590,ar-en,ad,9,nan,nan,83.0,nan,nan,nan,nan,nan,93.0,88.0,nan,79.0,85.0,62.0,52.0,99.0,nan,nan,nan,nan,nan,92.0,nan,nan,nan,nan,nan
591,ar-en,ad,9,nan,nan,88.0,nan,nan,nan,nan,nan,79.0,90.0,nan,84.0,100.0,85.0,58.0,98.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
592,ar-en,ad,9,nan,nan,43.0,nan,nan,nan,nan,nan,32.0,75.0,nan,71.0,16.0,46.0,12.0,35.0,nan,nan,nan,nan,nan,85.0,nan,nan,nan,nan,nan
593,ar-en,ad,9,nan,nan,41.0,nan,nan,nan,nan,nan,46.0,75.0,nan,96.0,68.0,72.0,12.0,85.0,nan,nan,nan,nan,nan,88.0,nan,nan,nan,nan,nan
594,ar-en,ad,9,nan,nan,99.0,nan,nan,nan,nan,nan,100.0,100.0,nan,97.0,100.0,88.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
595,ar-en,ad,9,nan,nan,64.0,nan,nan,nan,nan,nan,85.0,100.0,nan,95.0,75.0,75.0,20.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
596,ar-en,ad,9,nan,nan,80.0,nan,nan,nan,nan,nan,90.0,75.0,nan,73.0,76.0,65.0,78.0,100.0,nan,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
597,ar-en,ad,9,nan,nan,99.0,nan,nan,nan,nan,nan,100.0,100.0,nan,100.0,94.0,77.0,94.0,0.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
598,ar-en,ad,9,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,nan,78.0,99.0,79.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
599,ar-en,ad,9,nan,nan,89.0,nan,nan,nan,nan,nan,56.0,75.0,nan,85.0,74.0,80.0,86.0,100.0,nan,nan,nan,nan,nan,38.0,nan,nan,nan,nan,nan
600,ar-en,ad,9,nan,nan,100.0,nan,nan,nan,nan,nan,99.0,100.0,nan,84.0,100.0,80.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
601,ar-en,ad,9,nan,nan,78.0,nan,nan,nan,nan,nan,77.0,64.0,nan,92.0,89.0,43.0,36.0,72.0,nan,nan,nan,nan,nan,62.0,nan,nan,nan,nan,nan
602,ar-en,ad,9,nan,nan,79.0,nan,nan,nan,nan,nan,78.0,100.0,nan,90.0,94.0,85.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
603,ar-en,ad,9,nan,nan,66.0,nan,nan,nan,nan,nan,48.0,71.0,nan,83.0,71.0,76.0,41.0,84.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
604,ar-en,ad,9,nan,nan,87.0,nan,nan,nan,nan,nan,88.0,100.0,nan,75.0,94.0,73.0,72.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
605,ar-en,ad,9,nan,nan,97.0,nan,nan,nan,nan,nan,99.0,100.0,nan,89.0,97.0,89.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
606,ar-en,ad,9,nan,nan,91.0,nan,nan,nan,nan,nan,87.0,75.0,nan,89.0,97.0,77.0,72.0,97.0,nan,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
607,ar-en,ad,9,nan,nan,85.0,nan,nan,nan,nan,nan,91.0,100.0,nan,90.0,93.0,85.0,71.0,95.0,nan,nan,nan,nan,nan,83.0,nan,nan,nan,nan,nan
608,ar-en,ad,9,nan,nan,75.0,nan,nan,nan,nan,nan,92.0,100.0,nan,93.0,97.0,38.0,95.0,100.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
609,ar-en,ad,9,nan,nan,83.0,nan,nan,nan,nan,nan,94.0,91.0,nan,81.0,82.0,85.0,95.0,95.0,nan,nan,nan,nan,nan,86.0,nan,nan,nan,nan,nan
610,ar-en,ad,9,nan,nan,56.0,nan,nan,nan,nan,nan,62.0,89.0,nan,81.0,80.0,58.0,96.0,100.0,nan,nan,nan,nan,nan,96.0,nan,nan,nan,nan,nan
611,ar-en,ad,9,nan,nan,72.0,nan,nan,nan,nan,nan,34.0,93.0,nan,88.0,94.0,71.0,62.0,100.0,nan,nan,nan,nan,nan,96.0,nan,nan,nan,nan,nan
612,ar-en,ad,9,nan,nan,99.0,nan,nan,nan,nan,nan,99.0,100.0,nan,88.0,89.0,86.0,81.0,100.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
613,ar-en,ad,9,nan,nan,92.0,nan,nan,nan,nan,nan,99.0,100.0,nan,89.0,98.0,84.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
614,ar-en,ad,9,nan,nan,92.0,nan,nan,nan,nan,nan,84.0,82.0,nan,85.0,82.0,79.0,46.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
615,ar-en,ad,10,nan,nan,100.0,nan,nan,nan,nan,nan,40.0,76.0,91.0,71.0,98.0,75.0,94.0,100.0,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
616,ar-en,ad,10,nan,nan,88.0,nan,nan,nan,nan,nan,47.0,93.0,79.0,75.0,95.0,86.0,98.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
617,ar-en,ad,10,nan,nan,97.0,nan,nan,nan,nan,nan,100.0,96.0,100.0,83.0,98.0,86.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
618,ar-en,ad,10,nan,nan,70.0,nan,nan,nan,nan,nan,29.0,93.0,100.0,78.0,43.0,37.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
619,ar-en,ad,10,nan,nan,61.0,nan,nan,nan,nan,nan,75.0,100.0,84.0,89.0,77.0,79.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
620,ar-en,ad,10,nan,nan,71.0,nan,nan,nan,nan,nan,35.0,83.0,73.0,89.0,55.0,41.0,95.0,99.0,nan,nan,nan,nan,nan,87.0,nan,nan,nan,nan,nan
621,ar-en,ad,10,nan,nan,95.0,nan,nan,nan,nan,nan,57.0,90.0,67.0,87.0,90.0,69.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
622,ar-en,ad,10,nan,nan,75.0,nan,nan,nan,nan,nan,36.0,85.0,77.0,89.0,81.0,41.0,66.0,97.0,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan
623,ar-en,ad,10,nan,nan,96.0,nan,nan,nan,nan,nan,100.0,94.0,100.0,86.0,100.0,93.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
624,ar-en,ad,10,nan,nan,73.0,nan,nan,nan,nan,nan,29.0,82.0,74.0,88.0,72.0,74.0,31.0,84.0,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan
625,ar-en,ad,10,nan,nan,73.0,nan,nan,nan,nan,nan,60.0,91.0,82.0,65.0,81.0,54.0,91.0,98.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
626,ar-en,ad,10,nan,nan,97.0,nan,nan,nan,nan,nan,99.0,100.0,100.0,92.0,100.0,62.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
627,ar-en,ad,10,nan,nan,96.0,nan,nan,nan,nan,nan,99.0,100.0,97.0,83.0,91.0,72.0,93.0,100.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
628,ar-en,ad,10,nan,nan,78.0,nan,nan,nan,nan,nan,93.0,100.0,96.0,85.0,95.0,71.0,95.0,98.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
629,ar-en,ad,10,nan,nan,82.0,nan,nan,nan,nan,nan,85.0,83.0,97.0,74.0,96.0,77.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
630,ar-en,ad,10,nan,nan,95.0,nan,nan,nan,nan,nan,100.0,100.0,100.0,76.0,100.0,71.0,78.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
631,ar-en,ad,10,nan,nan,99.0,nan,nan,nan,nan,nan,67.0,100.0,100.0,80.0,79.0,46.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
632,ar-en,ad,10,nan,nan,83.0,nan,nan,nan,nan,nan,88.0,100.0,73.0,81.0,78.0,65.0,33.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
633,ar-en,ad,10,nan,nan,92.0,nan,nan,nan,nan,nan,99.0,100.0,90.0,85.0,77.0,81.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
634,ar-en,ad,10,nan,nan,72.0,nan,nan,nan,nan,nan,64.0,87.0,86.0,79.0,73.0,65.0,94.0,100.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
635,ar-en,ad,10,nan,nan,63.0,nan,nan,nan,nan,nan,16.0,100.0,69.0,74.0,53.0,63.0,84.0,90.0,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
