SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
292,fa-en,bl,5,40.0,11.0,72.0,53.0,nan,nan,nan,nan,52.0,nan
293,fa-en,bl,5,41.0,75.0,75.0,53.0,nan,nan,nan,nan,36.0,nan
294,fa-en,bl,5,36.0,25.0,86.0,47.0,nan,nan,nan,nan,46.0,nan
295,fa-en,bl,5,63.0,48.0,89.0,52.0,nan,nan,nan,nan,48.0,nan
296,fa-en,bl,5,45.0,61.0,76.0,51.0,nan,nan,nan,nan,45.0,nan
297,fa-en,bl,5,44.0,25.0,61.0,46.0,nan,nan,nan,nan,37.0,nan
298,fa-en,bl,5,85.0,25.0,61.0,47.0,nan,nan,nan,nan,41.0,nan
299,fa-en,bl,5,56.0,4.0,59.0,44.0,nan,nan,nan,nan,29.0,nan
300,fa-en,bl,5,40.0,25.0,65.0,47.0,nan,nan,nan,nan,30.0,nan
301,fa-en,bl,5,45.0,89.0,70.0,52.0,nan,nan,nan,nan,30.0,nan
302,fa-en,bl,5,46.0,52.0,82.0,53.0,nan,nan,nan,nan,42.0,nan
303,fa-en,bl,5,38.0,87.0,75.0,52.0,nan,nan,nan,nan,61.0,nan
304,fa-en,bl,5,100.0,93.0,92.0,87.0,nan,nan,nan,nan,44.0,nan
305,fa-en,bl,5,100.0,100.0,92.0,100.0,nan,nan,nan,nan,81.0,nan
306,fa-en,bl,5,21.0,86.0,75.0,52.0,nan,nan,nan,nan,37.0,nan
307,fa-en,bl,5,41.0,88.0,56.0,53.0,nan,nan,nan,nan,56.0,nan
308,fa-en,bl,5,41.0,100.0,79.0,76.0,nan,nan,nan,nan,54.0,nan
309,fa-en,bl,5,43.0,87.0,57.0,47.0,nan,nan,nan,nan,55.0,nan
310,fa-en,bl,5,61.0,100.0,60.0,100.0,nan,nan,nan,nan,70.0,nan
311,fa-en,bl,5,100.0,100.0,99.0,100.0,nan,nan,nan,nan,92.0,nan
312,fa-en,bl,2,17.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan
313,fa-en,bl,2,41.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan
314,fa-en,bl,2,58.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
315,fa-en,bl,2,41.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
316,fa-en,bl,2,38.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
317,fa-en,bl,2,42.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
318,fa-en,bl,2,45.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
319,fa-en,bl,2,34.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
320,fa-en,bl,2,38.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
321,fa-en,bl,2,60.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
322,fa-en,bl,2,44.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
323,fa-en,bl,2,46.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
324,fa-en,bl,2,44.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
325,fa-en,bl,2,65.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
326,fa-en,bl,2,44.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan
327,fa-en,bl,2,44.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan
328,fa-en,bl,2,66.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
329,fa-en,bl,2,41.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
330,fa-en,bl,2,46.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
331,fa-en,bl,2,61.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
332,fa-en,bl,2,55.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
333,fa-en,bl,2,45.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
334,fa-en,bl,2,44.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
335,fa-en,bl,2,46.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
336,fa-en,bl,2,46.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
337,fa-en,bl,2,48.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
338,fa-en,bl,2,43.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan
339,fa-en,bl,2,39.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan
340,fa-en,bl,2,45.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
341,fa-en,bl,2,42.0,91.0,nan,nan,nan,nan,nan,nan,nan,nan
342,fa-en,bl,2,45.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan
343,fa-en,bl,2,53.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan
344,fa-en,bl,2,61.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
345,fa-en,bl,2,46.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan
346,fa-en,bl,2,41.0,89.0,nan,nan,nan,nan,nan,nan,nan,nan
347,fa-en,bl,2,39.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
348,fa-en,bl,2,40.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
349,fa-en,bl,2,42.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan
350,fa-en,bl,2,47.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
351,fa-en,bl,2,44.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
352,fa-en,bl,2,40.0,75.0,nan,nan,nan,nan,nan,nan,nan,nan
353,fa-en,bl,2,61.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
354,fa-en,bl,2,52.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan
355,fa-en,bl,2,46.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan
356,fa-en,bl,2,46.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan
357,fa-en,bl,2,41.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan
358,fa-en,bl,2,67.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
359,fa-en,bl,2,44.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan
360,fa-en,bl,2,41.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
361,fa-en,bl,2,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan
362,fa-en,bl,4,14.0,75.0,nan,54.0,nan,nan,nan,nan,37.0,nan
363,fa-en,bl,4,38.0,76.0,nan,38.0,nan,nan,nan,nan,27.0,nan
364,fa-en,bl,4,53.0,65.0,nan,37.0,nan,nan,nan,nan,31.0,nan
365,fa-en,bl,4,43.0,25.0,nan,36.0,nan,nan,nan,nan,36.0,nan
366,fa-en,bl,4,43.0,88.0,nan,53.0,nan,nan,nan,nan,34.0,nan
367,fa-en,bl,4,45.0,88.0,nan,99.0,nan,nan,nan,nan,47.0,nan
368,fa-en,bl,4,64.0,91.0,nan,91.0,nan,nan,nan,nan,57.0,nan
369,fa-en,bl,4,44.0,87.0,nan,32.0,nan,nan,nan,nan,40.0,nan
370,fa-en,bl,4,44.0,95.0,nan,84.0,nan,nan,nan,nan,58.0,nan
371,fa-en,bl,4,57.0,94.0,nan,45.0,nan,nan,nan,nan,34.0,nan
372,fa-en,bl,4,8.0,89.0,nan,43.0,nan,nan,nan,nan,57.0,nan
373,fa-en,bl,4,65.0,100.0,nan,99.0,nan,nan,nan,nan,74.0,nan
374,fa-en,bl,4,100.0,100.0,nan,100.0,nan,nan,nan,nan,74.0,nan
375,fa-en,bl,4,52.0,87.0,nan,45.0,nan,nan,nan,nan,37.0,nan
376,fa-en,bl,4,19.0,94.0,nan,100.0,nan,nan,nan,nan,60.0,nan
377,fa-en,bl,4,58.0,94.0,nan,100.0,nan,nan,nan,nan,74.0,nan
378,fa-en,bl,4,43.0,94.0,nan,52.0,nan,nan,nan,nan,51.0,nan
379,fa-en,bl,4,48.0,94.0,nan,51.0,nan,nan,nan,nan,32.0,nan
380,fa-en,bl,4,47.0,48.0,nan,88.0,nan,nan,nan,nan,49.0,nan
381,fa-en,bl,4,79.0,100.0,nan,99.0,nan,nan,nan,nan,58.0,nan
382,fa-en,bl,4,54.0,95.0,nan,55.0,nan,nan,nan,nan,39.0,nan
383,fa-en,bl,4,52.0,88.0,nan,54.0,nan,nan,nan,nan,42.0,nan
384,fa-en,bl,4,48.0,75.0,nan,56.0,nan,nan,nan,nan,37.0,nan
385,fa-en,bl,4,38.0,92.0,nan,52.0,nan,nan,nan,nan,44.0,nan
386,fa-en,bl,4,42.0,75.0,nan,46.0,nan,nan,nan,nan,43.0,nan
387,fa-en,bl,4,51.0,64.0,nan,38.0,nan,nan,nan,nan,29.0,nan
388,fa-en,bl,4,65.0,95.0,nan,99.0,nan,nan,nan,nan,51.0,nan
389,fa-en,bl,4,54.0,94.0,nan,99.0,nan,nan,nan,nan,52.0,nan
390,fa-en,bl,4,41.0,75.0,nan,72.0,nan,nan,nan,nan,51.0,nan
391,fa-en,bl,4,45.0,74.0,nan,47.0,nan,nan,nan,nan,45.0,nan
392,fa-en,bl,4,100.0,87.0,nan,99.0,nan,nan,nan,nan,72.0,nan
393,fa-en,bl,4,52.0,88.0,nan,99.0,nan,nan,nan,nan,54.0,nan
394,fa-en,bl,4,42.0,96.0,nan,99.0,nan,nan,nan,nan,53.0,nan
395,fa-en,bl,4,44.0,95.0,nan,96.0,nan,nan,nan,nan,54.0,nan
396,fa-en,bl,4,41.0,94.0,nan,65.0,nan,nan,nan,nan,54.0,nan
397,fa-en,bl,4,41.0,100.0,nan,95.0,nan,nan,nan,nan,59.0,nan
398,fa-en,bl,4,41.0,64.0,nan,52.0,nan,nan,nan,nan,48.0,nan
399,fa-en,bl,4,42.0,95.0,nan,52.0,nan,nan,nan,nan,39.0,nan
400,fa-en,bl,4,52.0,96.0,nan,99.0,nan,nan,nan,nan,45.0,nan
401,fa-en,bl,4,55.0,52.0,nan,44.0,nan,nan,nan,nan,31.0,nan
402,fa-en,bl,4,15.0,88.0,nan,45.0,nan,nan,nan,nan,49.0,nan
403,fa-en,bl,4,37.0,52.0,nan,47.0,nan,nan,nan,nan,41.0,nan
404,fa-en,bl,4,39.0,88.0,nan,93.0,nan,nan,nan,nan,51.0,nan
405,fa-en,bl,4,34.0,75.0,nan,35.0,nan,nan,nan,nan,40.0,nan
406,fa-en,bl,4,53.0,26.0,nan,46.0,nan,nan,nan,nan,43.0,nan
407,fa-en,bl,4,51.0,95.0,nan,100.0,nan,nan,nan,nan,55.0,nan
408,fa-en,bl,4,22.0,63.0,nan,52.0,nan,nan,nan,nan,35.0,nan
409,fa-en,bl,4,63.0,96.0,nan,93.0,nan,nan,nan,nan,56.0,nan
410,fa-en,bl,4,43.0,53.0,nan,54.0,nan,nan,nan,nan,44.0,nan
411,fa-en,bl,4,35.0,54.0,nan,41.0,nan,nan,nan,nan,46.0,nan
412,fa-en,bl,5,41.0,100.0,92.0,98.0,nan,nan,nan,nan,70.0,nan
413,fa-en,bl,5,68.0,100.0,75.0,83.0,nan,nan,nan,nan,55.0,nan
414,fa-en,bl,5,72.0,100.0,88.0,99.0,nan,nan,nan,nan,84.0,nan
415,fa-en,bl,5,33.0,95.0,74.0,78.0,nan,nan,nan,nan,47.0,nan
416,fa-en,bl,5,81.0,100.0,100.0,99.0,nan,nan,nan,nan,84.0,nan
417,fa-en,bl,5,52.0,100.0,66.0,94.0,nan,nan,nan,nan,48.0,nan
418,fa-en,bl,5,38.0,11.0,55.0,43.0,nan,nan,nan,nan,29.0,nan
419,fa-en,bl,5,4.0,47.0,51.0,66.0,nan,nan,nan,nan,41.0,nan
420,fa-en,bl,5,34.0,94.0,91.0,99.0,nan,nan,nan,nan,76.0,nan
421,fa-en,bl,5,39.0,73.0,56.0,62.0,nan,nan,nan,nan,41.0,nan
422,fa-en,bl,5,58.0,100.0,84.0,99.0,nan,nan,nan,nan,76.0,nan
423,fa-en,bl,5,78.0,100.0,85.0,99.0,nan,nan,nan,nan,89.0,nan
424,fa-en,bl,5,66.0,100.0,69.0,53.0,nan,nan,nan,nan,71.0,nan
425,fa-en,bl,5,57.0,89.0,30.0,63.0,nan,nan,nan,nan,65.0,nan
426,fa-en,bl,5,40.0,75.0,60.0,47.0,nan,nan,nan,nan,45.0,nan
427,fa-en,bl,5,47.0,87.0,45.0,44.0,nan,nan,nan,nan,44.0,nan
428,fa-en,bl,5,42.0,100.0,95.0,64.0,nan,nan,nan,nan,74.0,nan
429,fa-en,bl,5,43.0,74.0,42.0,43.0,nan,nan,nan,nan,28.0,nan
430,fa-en,bl,5,30.0,89.0,58.0,59.0,nan,nan,nan,nan,35.0,nan
431,fa-en,bl,5,61.0,54.0,52.0,43.0,nan,nan,nan,nan,30.0,nan
432,fa-en,bl,5,39.0,100.0,90.0,100.0,nan,nan,nan,nan,88.0,nan
433,fa-en,bl,5,33.0,51.0,55.0,59.0,nan,nan,nan,nan,30.0,nan
434,fa-en,bl,5,57.0,100.0,90.0,99.0,nan,nan,nan,nan,84.0,nan
435,fa-en,bl,5,49.0,87.0,58.0,48.0,nan,nan,nan,nan,41.0,nan
436,fa-en,bl,5,42.0,94.0,62.0,99.0,nan,nan,nan,nan,47.0,nan
437,fa-en,bl,5,50.0,100.0,95.0,93.0,nan,nan,nan,nan,59.0,nan
438,fa-en,bl,5,51.0,88.0,61.0,47.0,nan,nan,nan,nan,38.0,nan
439,fa-en,bl,5,40.0,89.0,55.0,52.0,nan,nan,nan,nan,48.0,nan
440,fa-en,bl,5,41.0,51.0,36.0,48.0,nan,nan,nan,nan,61.0,nan
441,fa-en,bl,5,34.0,27.0,36.0,21.0,nan,nan,nan,nan,44.0,nan
442,fa-en,bl,5,49.0,89.0,52.0,82.0,nan,nan,nan,nan,34.0,nan
443,fa-en,bl,5,100.0,100.0,100.0,100.0,nan,nan,nan,nan,93.0,nan
444,fa-en,bl,5,53.0,76.0,nan,53.0,nan,nan,nan,nan,65.0,95.0
445,fa-en,bl,5,48.0,76.0,nan,75.0,nan,nan,nan,nan,54.0,97.0
446,fa-en,bl,5,71.0,100.0,nan,89.0,nan,nan,nan,nan,79.0,95.0
447,fa-en,bl,5,36.0,100.0,nan,96.0,nan,nan,nan,nan,51.0,95.0
448,fa-en,bl,5,32.0,75.0,nan,53.0,nan,nan,nan,nan,48.0,75.0
449,fa-en,bl,5,38.0,12.0,nan,47.0,nan,nan,nan,nan,36.0,76.0
450,fa-en,bl,5,39.0,100.0,nan,99.0,nan,nan,nan,nan,74.0,68.0
451,fa-en,bl,5,43.0,52.0,nan,52.0,nan,nan,nan,nan,51.0,55.0
452,fa-en,bl,5,42.0,63.0,nan,44.0,nan,nan,nan,nan,65.0,30.0
453,fa-en,bl,5,47.0,26.0,nan,45.0,nan,nan,nan,nan,46.0,23.0
454,fa-en,bl,5,38.0,25.0,nan,46.0,nan,nan,nan,nan,48.0,29.0
455,fa-en,bl,5,47.0,66.0,nan,52.0,nan,nan,nan,nan,54.0,40.0
456,fa-en,bl,5,47.0,26.0,nan,41.0,nan,nan,nan,nan,48.0,45.0
457,fa-en,bl,5,42.0,100.0,nan,99.0,nan,nan,nan,nan,65.0,64.0
458,fa-en,bl,5,44.0,100.0,nan,45.0,nan,nan,nan,nan,72.0,31.0
459,fa-en,bl,5,71.0,89.0,nan,98.0,nan,nan,nan,nan,69.0,74.0
460,fa-en,bl,5,73.0,88.0,nan,98.0,nan,nan,nan,nan,71.0,89.0
461,fa-en,bl,5,23.0,0.0,nan,47.0,nan,nan,nan,nan,44.0,21.0
462,fa-en,bl,5,51.0,86.0,nan,100.0,nan,nan,nan,nan,70.0,56.0
463,fa-en,bl,5,50.0,100.0,nan,99.0,nan,nan,nan,nan,75.0,65.0
464,fa-en,bl,5,43.0,90.0,nan,98.0,nan,nan,nan,nan,68.0,72.0
465,fa-en,bl,5,57.0,76.0,nan,87.0,nan,nan,nan,nan,47.0,54.0
466,fa-en,bl,5,51.0,89.0,nan,92.0,nan,nan,nan,nan,57.0,57.0
467,fa-en,bl,5,46.0,26.0,nan,53.0,nan,nan,nan,nan,45.0,29.0
468,fa-en,bl,5,55.0,100.0,nan,99.0,nan,nan,nan,nan,72.0,100.0
469,fa-en,bl,5,40.0,0.0,nan,61.0,nan,nan,nan,nan,41.0,34.0
470,fa-en,bl,5,54.0,75.0,nan,52.0,nan,nan,nan,nan,49.0,52.0
471,fa-en,bl,5,76.0,100.0,nan,99.0,nan,nan,nan,nan,73.0,100.0
472,fa-en,bl,5,46.0,0.0,nan,23.0,nan,nan,nan,nan,38.0,42.0
473,fa-en,bl,5,44.0,89.0,nan,55.0,nan,nan,nan,nan,46.0,76.0
474,fa-en,bl,5,49.0,75.0,nan,52.0,nan,nan,nan,nan,40.0,26.0
475,fa-en,bl,5,45.0,52.0,nan,56.0,nan,nan,nan,nan,41.0,3.0
476,fa-en,bl,5,39.0,75.0,nan,44.0,nan,nan,nan,nan,28.0,0.0
477,fa-en,bl,5,48.0,95.0,nan,56.0,nan,nan,nan,nan,35.0,84.0
478,fa-en,bl,5,53.0,60.0,nan,47.0,nan,nan,nan,nan,37.0,19.0
479,fa-en,bl,5,46.0,48.0,nan,47.0,nan,nan,nan,nan,27.0,40.0
480,fa-en,bl,5,17.0,0.0,nan,44.0,nan,nan,nan,nan,45.0,42.0
481,fa-en,bl,5,64.0,100.0,nan,44.0,nan,nan,nan,nan,75.0,70.0
482,fa-en,bl,5,43.0,0.0,nan,47.0,nan,nan,nan,nan,26.0,38.0
483,fa-en,bl,5,47.0,94.0,nan,65.0,nan,nan,nan,nan,46.0,24.0
484,fa-en,bl,5,43.0,75.0,nan,58.0,nan,nan,nan,nan,48.0,28.0
485,fa-en,bl,5,38.0,89.0,nan,47.0,nan,nan,nan,nan,35.0,16.0
486,fa-en,bl,5,78.0,91.0,nan,99.0,nan,nan,nan,nan,72.0,67.0
487,fa-en,bl,5,30.0,75.0,nan,94.0,nan,nan,nan,nan,57.0,60.0
488,fa-en,bl,5,31.0,52.0,nan,47.0,nan,nan,nan,nan,40.0,12.0
489,fa-en,bl,5,47.0,52.0,nan,54.0,nan,nan,nan,nan,27.0,25.0
490,fa-en,bl,5,29.0,92.0,nan,94.0,nan,nan,nan,nan,74.0,60.0
491,fa-en,bl,5,71.0,91.0,73.0,nan,nan,58.0,59.0,nan,nan,nan
492,fa-en,bl,5,76.0,99.0,88.0,nan,nan,75.0,99.0,nan,nan,nan
493,fa-en,bl,5,56.0,75.0,93.0,nan,nan,29.0,21.0,nan,nan,nan
494,fa-en,bl,5,68.0,100.0,56.0,nan,nan,59.0,28.0,nan,nan,nan
495,fa-en,bl,5,73.0,99.0,66.0,nan,nan,25.0,13.0,nan,nan,nan
496,fa-en,bl,5,54.0,89.0,86.0,nan,nan,37.0,53.0,nan,nan,nan
497,fa-en,bl,5,62.0,99.0,100.0,nan,nan,74.0,58.0,nan,nan,nan
498,fa-en,bl,5,25.0,0.0,79.0,nan,nan,51.0,8.0,nan,nan,nan
499,fa-en,bl,5,50.0,25.0,63.0,nan,nan,25.0,14.0,nan,nan,nan
500,fa-en,bl,5,43.0,99.0,91.0,nan,nan,81.0,61.0,nan,nan,nan
501,fa-en,bl,5,51.0,98.0,100.0,nan,nan,93.0,74.0,nan,nan,nan
502,fa-en,bl,5,44.0,99.0,73.0,nan,nan,75.0,34.0,nan,nan,nan
503,fa-en,bl,5,81.0,99.0,100.0,nan,nan,78.0,65.0,nan,nan,nan
504,fa-en,bl,5,79.0,49.0,70.0,nan,nan,11.0,45.0,nan,nan,nan
505,fa-en,bl,5,55.0,99.0,81.0,nan,nan,63.0,57.0,nan,nan,nan
506,fa-en,bl,5,47.0,75.0,75.0,nan,nan,22.0,29.0,nan,nan,nan
507,fa-en,bl,5,53.0,100.0,82.0,nan,nan,99.0,72.0,nan,nan,nan
508,fa-en,bl,5,33.0,0.0,67.0,nan,nan,37.0,5.0,nan,nan,nan
509,fa-en,bl,5,25.0,75.0,81.0,nan,nan,37.0,2.0,nan,nan,nan
510,fa-en,bl,5,30.0,1.0,40.0,nan,nan,14.0,0.0,nan,nan,nan
511,fa-en,bl,5,33.0,11.0,66.0,nan,nan,20.0,0.0,nan,nan,nan
512,fa-en,bl,5,44.0,50.0,45.0,nan,nan,26.0,0.0,nan,nan,nan
513,fa-en,bl,5,77.0,99.0,82.0,nan,nan,67.0,69.0,nan,nan,nan
514,fa-en,bl,5,52.0,100.0,82.0,nan,nan,25.0,34.0,nan,nan,nan
515,fa-en,bl,5,73.0,100.0,77.0,nan,nan,36.0,52.0,nan,nan,nan
516,fa-en,bl,5,71.0,99.0,87.0,nan,nan,15.0,64.0,nan,nan,nan
517,fa-en,bl,5,59.0,100.0,80.0,nan,nan,66.0,54.0,nan,nan,nan
518,fa-en,bl,5,55.0,100.0,90.0,nan,nan,82.0,61.0,nan,nan,nan
519,fa-en,bl,5,68.0,100.0,100.0,nan,nan,80.0,54.0,nan,nan,nan
520,fa-en,bl,5,58.0,51.0,97.0,nan,nan,33.0,17.0,nan,nan,nan
521,fa-en,bl,5,72.0,100.0,80.0,nan,nan,67.0,63.0,nan,nan,nan
522,fa-en,bl,5,56.0,25.0,90.0,nan,nan,31.0,29.0,nan,nan,nan
523,fa-en,bl,5,75.0,99.0,94.0,nan,nan,75.0,53.0,nan,nan,nan
524,fa-en,bl,5,80.0,99.0,92.0,nan,nan,67.0,71.0,nan,nan,nan
525,fa-en,bl,5,53.0,99.0,84.0,nan,nan,38.0,25.0,nan,nan,nan
526,fa-en,bl,5,41.0,74.0,80.0,nan,nan,26.0,38.0,nan,nan,nan
527,fa-en,bl,5,50.0,99.0,91.0,nan,nan,49.0,52.0,nan,nan,nan
528,fa-en,bl,5,42.0,25.0,90.0,nan,nan,45.0,36.0,nan,nan,nan
529,fa-en,bl,5,46.0,1.0,93.0,nan,nan,48.0,43.0,nan,nan,nan
530,fa-en,bl,5,45.0,38.0,87.0,nan,nan,22.0,17.0,nan,nan,nan
531,fa-en,bl,5,60.0,47.0,83.0,nan,nan,25.0,15.0,nan,nan,nan
532,fa-en,bl,5,73.0,99.0,90.0,nan,nan,45.0,36.0,nan,nan,nan
533,fa-en,bl,5,30.0,25.0,63.0,nan,nan,14.0,38.0,nan,nan,nan
534,fa-en,bl,5,77.0,100.0,93.0,nan,nan,73.0,99.0,nan,nan,nan
535,fa-en,bl,5,44.0,88.0,85.0,nan,nan,48.0,64.0,nan,nan,nan
536,fa-en,bl,5,52.0,100.0,100.0,nan,nan,89.0,99.0,nan,nan,nan
537,fa-en,bl,5,53.0,93.0,81.0,nan,nan,49.0,91.0,nan,nan,nan
538,fa-en,bl,5,60.0,100.0,100.0,nan,nan,100.0,99.0,nan,nan,nan
539,fa-en,bl,5,52.0,100.0,78.0,nan,nan,25.0,92.0,nan,nan,nan
540,fa-en,bl,5,81.0,100.0,25.0,nan,nan,63.0,99.0,nan,nan,nan
541,fa-en,bl,5,52.0,94.0,88.0,nan,nan,83.0,73.0,nan,nan,nan
542,fa-en,bl,5,54.0,100.0,62.0,nan,nan,91.0,55.0,nan,nan,nan
543,fa-en,bl,5,60.0,100.0,66.0,nan,nan,79.0,99.0,nan,nan,nan
544,fa-en,bl,5,51.0,100.0,64.0,nan,nan,38.0,38.0,nan,nan,nan
545,fa-en,bl,5,53.0,75.0,42.0,nan,nan,40.0,43.0,nan,nan,nan
546,fa-en,bl,5,29.0,100.0,64.0,nan,nan,65.0,81.0,nan,nan,nan
547,fa-en,bl,5,22.0,94.0,57.0,nan,nan,79.0,43.0,nan,nan,nan
548,fa-en,bl,5,24.0,100.0,80.0,nan,nan,95.0,69.0,nan,nan,nan
549,fa-en,bl,5,44.0,100.0,92.0,nan,nan,70.0,72.0,nan,nan,nan
550,fa-en,bl,5,76.0,100.0,90.0,nan,nan,92.0,59.0,nan,nan,nan
551,fa-en,bl,5,76.0,100.0,88.0,nan,nan,85.0,69.0,nan,nan,nan
552,fa-en,bl,5,79.0,100.0,87.0,nan,nan,81.0,69.0,nan,nan,nan
553,fa-en,bl,5,62.0,100.0,81.0,nan,nan,86.0,69.0,nan,nan,nan
554,fa-en,bl,5,75.0,100.0,80.0,nan,nan,77.0,68.0,nan,nan,nan
555,fa-en,bl,5,51.0,91.0,91.0,nan,nan,47.0,32.0,nan,nan,nan
556,fa-en,bl,5,52.0,100.0,83.0,nan,nan,81.0,65.0,nan,nan,nan
557,fa-en,bl,5,61.0,64.0,91.0,nan,nan,35.0,47.0,nan,nan,nan
558,fa-en,bl,5,28.0,63.0,53.0,nan,nan,37.0,25.0,nan,nan,nan
559,fa-en,bl,5,71.0,100.0,99.0,nan,nan,100.0,73.0,nan,nan,nan
560,fa-en,bl,5,46.0,75.0,86.0,nan,nan,62.0,21.0,nan,nan,nan
561,fa-en,bl,5,43.0,100.0,95.0,nan,nan,87.0,69.0,nan,nan,nan
562,fa-en,bl,5,54.0,37.0,79.0,nan,nan,65.0,33.0,nan,nan,nan
563,fa-en,bl,5,27.0,75.0,81.0,nan,nan,57.0,35.0,nan,nan,nan
564,fa-en,bl,5,55.0,89.0,72.0,nan,nan,37.0,36.0,nan,nan,nan
565,fa-en,bl,5,48.0,100.0,93.0,nan,nan,87.0,73.0,nan,nan,nan
566,fa-en,bl,5,54.0,100.0,82.0,nan,nan,87.0,72.0,nan,nan,nan
567,fa-en,bl,5,46.0,63.0,64.0,nan,nan,25.0,26.0,nan,nan,nan
568,fa-en,bl,5,52.0,62.0,55.0,nan,nan,35.0,37.0,nan,nan,nan
569,fa-en,bl,5,26.0,93.0,38.0,nan,nan,49.0,45.0,nan,nan,nan
570,fa-en,bl,5,38.0,59.0,85.0,nan,nan,27.0,24.0,nan,nan,nan
571,fa-en,bl,5,23.0,52.0,63.0,nan,nan,24.0,27.0,nan,nan,nan
572,fa-en,bl,5,55.0,100.0,95.0,nan,nan,99.0,73.0,nan,nan,nan
573,fa-en,bl,5,25.0,71.0,75.0,nan,nan,34.0,5.0,nan,nan,nan
574,fa-en,bl,5,24.0,77.0,66.0,nan,nan,47.0,21.0,nan,nan,nan
575,fa-en,bl,5,44.0,53.0,77.0,nan,nan,27.0,11.0,nan,nan,nan
576,fa-en,bl,5,41.0,75.0,85.0,nan,nan,29.0,4.0,nan,nan,nan
577,fa-en,bl,5,35.0,87.0,56.0,nan,nan,25.0,29.0,nan,nan,nan
578,fa-en,bl,5,77.0,100.0,54.0,nan,nan,100.0,99.0,nan,nan,nan
579,fa-en,bl,5,24.0,74.0,84.0,nan,nan,25.0,27.0,nan,nan,nan
580,fa-en,bl,5,24.0,53.0,65.0,nan,nan,31.0,41.0,nan,nan,nan
581,fa-en,bl,5,17.0,52.0,78.0,nan,nan,19.0,3.0,nan,nan,nan
582,fa-en,bl,5,22.0,94.0,84.0,nan,nan,49.0,80.0,nan,nan,nan
583,fa-en,bl,5,26.0,84.0,94.0,nan,nan,34.0,29.0,nan,nan,nan
584,fa-en,bl,5,58.0,100.0,94.0,nan,nan,100.0,71.0,nan,nan,nan
585,fa-en,bl,5,34.0,75.0,96.0,nan,nan,75.0,67.0,nan,nan,nan
586,fa-en,bl,5,23.0,100.0,93.0,nan,nan,65.0,59.0,nan,nan,nan
587,fa-en,bl,5,77.0,100.0,87.0,nan,nan,84.0,71.0,nan,nan,nan
588,fa-en,bl,5,48.0,100.0,94.0,nan,nan,75.0,63.0,nan,nan,nan
589,fa-en,bl,5,64.0,100.0,93.0,nan,nan,100.0,72.0,nan,nan,nan
590,fa-en,bl,5,51.0,62.0,60.0,nan,nan,27.0,8.0,nan,nan,nan
