SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
407,fa-en,fl,zscore,0.30856264265579925,4,nan,0.017304543177506185,1.067532381480576,-0.3827907819014379,nan,nan,0.5322044278665528,nan
408,fa-en,fl,zscore,-1.090172274855629,4,nan,-1.507885524277639,-0.7748190016214346,-1.4187994469143121,nan,nan,-0.6591851266091305,nan
409,fa-en,fl,zscore,0.08194738138096547,4,nan,-0.3762928935851119,0.46676562612122474,-0.3309903486507942,nan,nan,0.5683071416385432,nan
410,fa-en,fl,zscore,-0.9813897990348308,4,nan,-1.2618871263010027,-0.8148701186453913,-0.9007951144078751,nan,nan,-0.9480068367850538,nan
411,fa-en,fl,zscore,-0.7840323733799164,4,nan,-0.03189513641782108,-1.2554324059089155,-0.9007951144078751,nan,nan,-0.9480068367850538,nan
412,fa-en,fl,zscore,0.4388803327002284,4,nan,-0.3270932139897847,1.0274812644566194,0.34241528360757406,nan,nan,0.7127179967265048,nan
413,fa-en,fl,zscore,0.38499398169444854,4,nan,0.9520984554887242,0.38666339207331124,-0.3309903486507942,nan,nan,0.5322044278665528,nan
414,fa-en,fl,zscore,1.0338048443520778,4,nan,1.2472965330606878,1.1075834985045327,1.067621349116586,nan,nan,0.7127179967265048,nan
415,fa-en,fl,zscore,-0.16038381237460772,4,nan,-0.8682896895383846,0.22645892397748424,-0.2791899154001505,nan,nan,0.27948543146261995,nan
416,fa-en,fl,zscore,1.0367421734087494,4,nan,1.2472965330606878,1.067532381480576,1.11942178236723,nan,nan,0.7127179967265048,nan
417,fa-en,fl,zscore,0.12517349211687934,4,nan,-0.3762928935851119,0.8672767963607922,-0.48639164840272536,nan,nan,0.4961017140945624,nan
418,fa-en,fl,zscore,-1.2824894777141258,4,nan,-0.4254925731804392,-1.1352790548370453,-1.5742007466662433,nan,nan,-1.9949855361727755,nan
419,fa-en,fl,zscore,-0.9970149243709605,4,nan,-1.5570852038729663,-0.17405224626208327,-1.0561964141598061,nan,nan,-1.2007258331889867,nan
420,fa-en,fl,zscore,0.5059183519041828,4,nan,-0.4254925731804392,1.067532381480576,0.7050183163620801,nan,nan,0.6766152829545145,nan
421,fa-en,fl,zscore,-0.5291997474451705,4,nan,-0.5238919323710938,-0.41435894840582377,-0.9525955476585187,nan,nan,-0.22595256134524572,nan
422,fa-en,fl,zscore,0.7499428852526432,4,nan,0.4109019799401243,1.067532381480576,0.8086191828633675,nan,nan,0.7127179967265048,nan
423,fa-en,fl,zscore,0.977843327569907,4,nan,0.8044994167027424,1.067532381480576,1.3266235153698047,nan,nan,0.7127179967265048,nan
424,fa-en,fl,zscore,0.29643048967645796,4,nan,0.4109019799401243,-0.6947167675735211,0.7568187496127238,nan,nan,0.7127179967265048,nan
425,fa-en,fl,zscore,0.15396074823729453,4,nan,0.46010165953545157,-0.41435894840582377,0.29061485035693035,nan,nan,0.27948543146261995,nan
426,fa-en,fl,zscore,-0.49558942498973746,4,nan,-0.3270932139897847,-1.015125703765175,-0.48639164840272536,nan,nan,-0.1537471338012649,nan
427,fa-en,fl,zscore,-0.5117715883738435,4,nan,-0.2778935343944574,-1.2153812888849589,-0.7971942479065877,nan,nan,0.24338271769062955,nan
428,fa-en,fl,zscore,0.12085812189310127,4,nan,-0.3762928935851119,-0.4544100654297805,0.6014174498607927,nan,nan,0.7127179967265048,nan
429,fa-en,fl,zscore,-0.9153314672256997,4,nan,-0.4746922527757665,-1.2153812888849589,-1.7814024796688182,nan,nan,-0.18984984757325532,nan
430,fa-en,fl,zscore,-0.5994120863654677,4,nan,-0.7206906507524028,-0.5345122994776941,-0.9525955476585187,nan,nan,-0.18984984757325532,nan
431,fa-en,fl,zscore,-0.8546342736698759,4,nan,0.2633029411541425,-1.175330171861002,-1.5224003134155997,nan,nan,-0.9841095505570442,nan
432,fa-en,fl,zscore,0.6327953819887869,4,nan,-0.5238919323710938,1.067532381480576,1.2748230821191608,nan,nan,0.7127179967265048,nan
433,fa-en,fl,zscore,-0.9630541787201728,4,nan,-0.6714909711570756,-0.5345122994776941,-1.626001179916887,nan,nan,-1.0202122643290346,nan
434,fa-en,fl,zscore,0.7777936671194524,4,nan,0.2633029411541425,1.067532381480576,1.067621349116586,nan,nan,0.7127179967265048,nan
435,fa-en,fl,zscore,-0.5892811723679011,4,nan,-0.8682896895383846,-0.9350234697172616,-0.7971942479065877,nan,nan,0.24338271769062955,nan
436,fa-en,fl,zscore,0.07946208224817583,4,nan,-0.6714909711570756,1.067532381480576,-0.5381920816533691,nan,nan,0.459999000322572,nan
437,fa-en,fl,zscore,0.29027362111451865,4,nan,0.017304543177506185,0.7871745623128787,-0.17558904889886306,nan,nan,0.5322044278665528,nan
438,fa-en,fl,zscore,-0.5403951057850476,4,nan,-0.4254925731804392,-0.9750745867412183,-1.0043959809091625,nan,nan,0.24338271769062955,nan
439,fa-en,fl,zscore,-0.36215413959064646,4,nan,-0.4746922527757665,-0.8549212356693481,-0.43459121515208166,nan,nan,0.3155881452346104,nan
440,fa-en,fl,zscore,-0.6063173634797426,4,nan,-0.4254925731804392,-0.9750745867412183,0.0316126841037118,nan,nan,-1.056314978101025,nan
441,fa-en,fl,zscore,-1.0684131961655396,4,nan,-0.3762928935851119,-1.976352512340137,-0.9007951144078751,nan,nan,-1.0202122643290346,nan
442,fa-en,fl,zscore,-0.24567336894134745,4,nan,-0.1302944956084756,0.266510041001441,-1.470599880164956,nan,nan,0.3516908590066008,nan
443,fa-en,fl,zscore,1.4837540332621433,4,nan,2.4772885229438693,1.1075834985045327,1.6374261148736668,nan,nan,0.7127179967265048,nan
444,fa-en,fl,zscore,0.08291195952795034,5,1.2828740300860075,-0.5238919323710938,-0.7748190016214346,0.18701398385564294,nan,nan,0.24338271769062955,nan
445,fa-en,fl,zscore,0.33783772227653275,5,1.2828740300860075,-0.4254925731804392,0.10630557290561399,0.44601615010886153,nan,nan,0.27948543146261995,nan
446,fa-en,fl,zscore,0.9147061337693823,5,1.2828740300860075,1.0504978146793786,0.6670212112410085,0.8604196161140112,nan,nan,0.7127179967265048,nan
447,fa-en,fl,zscore,0.22318727001499958,5,1.2828740300860075,-1.0650884079196936,0.8272256793368356,-0.6417929481546565,nan,nan,0.7127179967265048,nan
448,fa-en,fl,zscore,-0.21250405024684707,5,1.0982972563695514,-0.8682896895383846,-0.7748190016214346,-0.7971942479065877,nan,nan,0.27948543146261995,nan
449,fa-en,fl,zscore,-0.9119751135182061,5,0.6368553220784109,-0.8682896895383846,-1.015125703765175,-0.8489946811572313,nan,nan,-2.4643208152086507,nan
450,fa-en,fl,zscore,0.5864203782349582,5,1.2828740300860075,-0.7206906507524028,1.1075834985045327,0.549617016610149,nan,nan,0.7127179967265048,nan
451,fa-en,fl,zscore,-0.6536509918098979,5,-0.0706889771680046,-0.7206906507524028,-0.8148701186453913,-0.6417929481546565,nan,nan,-1.0202122643290346,nan
452,fa-en,fl,zscore,-0.6643816305712524,5,-0.8705216632726481,-0.8682896895383846,-1.0952279378130885,0.13521355060499923,nan,nan,-0.6230824128371402,nan
453,fa-en,fl,zscore,-1.2065297565617101,5,-1.5473031668996542,-0.6222912915617482,-1.0551768207891319,-0.8489946811572313,nan,nan,-1.9588828224007853,nan
454,fa-en,fl,zscore,-1.1051311596882283,5,-0.9628100501308763,-0.8190900099430574,-1.0551768207891319,-0.6935933814053002,nan,nan,-1.9949855361727755,nan
455,fa-en,fl,zscore,-0.6690177520492994,5,-0.47060532022032636,-0.6714909711570756,-0.8549212356693481,-0.7971942479065877,nan,nan,-0.5508769852931593,nan
456,fa-en,fl,zscore,-1.135747172440822,5,-0.9012844588920575,-0.76989033034773,-1.2153812888849589,-0.7971942479065877,nan,nan,-1.9949855361727755,nan
457,fa-en,fl,zscore,0.38602638526147626,5,0.8829576870336858,-0.8682896895383846,1.067532381480576,0.13521355060499923,nan,nan,0.7127179967265048,nan
458,fa-en,fl,zscore,-0.2496688315502822,5,-0.8397588676532388,-0.5238919323710938,-1.0952279378130885,0.49781658335950524,nan,nan,0.7127179967265048,nan
459,fa-en,fl,zscore,0.8084713037017586,5,1.2828740300860075,0.902898775893397,1.0274812644566194,0.549617016610149,nan,nan,0.27948543146261995,nan
460,fa-en,fl,zscore,0.648682465751374,5,1.2828740300860075,0.11570390236816072,1.067532381480576,0.49781658335950524,nan,nan,0.27948543146261995,nan
461,fa-en,fl,zscore,-1.3535250241584968,5,-1.0858612326085137,-0.8682896895383846,-1.015125703765175,-0.9007951144078751,nan,nan,-2.8975533804725355,nan
462,fa-en,fl,zscore,0.35142634694409797,5,0.02159940969022351,0.06650422277283345,1.067532381480576,0.3942157168582178,nan,nan,0.20728000391863916,nan
463,fa-en,fl,zscore,0.5535348517473697,5,0.26770177464549844,0.06650422277283345,1.067532381480576,0.6532178831114364,nan,nan,0.7127179967265048,nan
464,fa-en,fl,zscore,0.26674766157169144,5,0.483041343981364,-0.8190900099430574,1.0274812644566194,0.29061485035693035,nan,nan,0.3516908590066008,nan
465,fa-en,fl,zscore,-0.07851211129104643,5,-0.0706889771680046,0.06650422277283345,0.5468678601691382,-0.7453938146559439,nan,nan,-0.18984984757325532,nan
466,fa-en,fl,zscore,0.40071960286779645,5,1.2828740300860075,0.017304543177506185,0.6670212112410085,-0.2791899154001505,nan,nan,0.3155881452346104,nan
467,fa-en,fl,zscore,-1.016690026364349,5,-0.8397588676532388,-0.573091611966421,-0.7748190016214346,-0.9007951144078751,nan,nan,-1.9949855361727755,nan
468,fa-en,fl,zscore,0.7249688921540222,5,1.2828740300860075,0.11570390236816072,1.067532381480576,0.44601615010886153,nan,nan,0.7127179967265048,nan
469,fa-en,fl,zscore,-1.1205194776504868,5,-0.8089960720338294,-0.4254925731804392,-0.41435894840582377,-1.0561964141598061,nan,nan,-2.8975533804725355,nan
470,fa-en,fl,zscore,-0.3796774710757267,5,-0.1629773640262327,0.06650422277283345,-0.8148701186453913,-0.7971942479065877,nan,nan,-0.18984984757325532,nan
471,fa-en,fl,zscore,0.8244085528068033,5,1.2828740300860075,0.5093013391307788,1.067532381480576,0.549617016610149,nan,nan,0.7127179967265048,nan
472,fa-en,fl,zscore,-1.4460121785847904,5,-0.5013681158397357,-0.6714909711570756,-1.8962502782922237,-1.263398147162381,nan,nan,-2.8975533804725355,nan
473,fa-en,fl,zscore,-0.192297138904991,5,0.8214320957948671,-0.4746922527757665,-0.7748190016214346,-0.8489946811572313,nan,nan,0.3155881452346104,nan
474,fa-en,fl,zscore,-0.7286557115147626,5,-0.9935728457502856,-0.573091611966421,-0.8148701186453913,-1.10799684741045,nan,nan,-0.1537471338012649,nan
475,fa-en,fl,zscore,-0.8606754261298744,5,-1.0858612326085137,-0.4746922527757665,-0.6146145335256076,-1.10799684741045,nan,nan,-1.0202122643290346,nan
476,fa-en,fl,zscore,-0.78696411396118,5,0.26770177464549844,-1.0158887283243663,-1.2153812888849589,-1.7814024796688182,nan,nan,-0.18984984757325532,nan
477,fa-en,fl,zscore,-0.2020351322500939,5,1.0367716651307326,-0.8682896895383846,-0.6546656505495643,-1.0561964141598061,nan,nan,0.5322044278665528,nan
478,fa-en,fl,zscore,-0.786266782946395,5,-0.6551820939367826,-0.573091611966421,-1.0551768207891319,-0.9525955476585187,nan,nan,-0.695287840381121,nan
479,fa-en,fl,zscore,-1.1263986444971574,5,-1.0550984369891043,-0.5238919323710938,-1.0551768207891319,-1.833202912919462,nan,nan,-1.1646231194169963,nan
480,fa-en,fl,zscore,-1.301476689256594,5,-0.7167076851756014,-1.7046842426589481,-1.1352790548370453,-0.48639164840272536,nan,nan,-2.4643208152086507,nan
481,fa-en,fl,zscore,0.39524665365553435,5,1.2828740300860075,0.4109019799401243,-1.1352790548370453,0.7050183163620801,nan,nan,0.7127179967265048,nan
482,fa-en,fl,zscore,-1.4402724302807877,5,-0.7474704807950107,-1.0650884079196936,-1.0551768207891319,-1.833202912919462,nan,nan,-2.500423528980641,nan
483,fa-en,fl,zscore,-0.3867794841850726,5,-0.7167076851756014,-0.8682896895383846,-0.374307831381867,-0.43459121515208166,nan,nan,0.459999000322572,nan
484,fa-en,fl,zscore,-0.5438211605716444,5,-0.7167076851756014,-0.6714909711570756,-0.6546656505495643,-0.48639164840272536,nan,nan,-0.18984984757325532,nan
485,fa-en,fl,zscore,-0.8717003301475661,5,-1.362726393183198,-0.9174893691337118,-0.9750745867412183,-1.4187994469143121,nan,nan,0.3155881452346104,nan
486,fa-en,fl,zscore,0.1919362067375973,5,-1.2089124150861512,0.2633029411541425,1.1075834985045327,0.44601615010886153,nan,nan,0.3516908590066008,nan
487,fa-en,fl,zscore,0.11754417095128611,5,1.2828740300860075,-1.0650884079196936,0.7871745623128787,-0.22738948214950677,nan,nan,-0.18984984757325532,nan
488,fa-en,fl,zscore,-1.1756401954769682,5,-1.608828758138473,-1.114288087515021,-0.9750745867412183,-1.1597972806610937,nan,nan,-1.0202122643290346,nan
489,fa-en,fl,zscore,-1.187571133153789,5,-1.1473868238473324,-1.2618871263010027,-0.8148701186453913,-1.7296020464181745,nan,nan,-0.9841095505570442,nan
490,fa-en,fl,zscore,0.17283710375175568,5,0.2369389790260891,-1.0650884079196936,0.6670212112410085,0.6014174498607927,nan,nan,0.4238962865505816,nan
491,fa-en,fl,zscore,0.22627591405444006,3,nan,0.36170230034479706,nan,nan,0.0015372965839127169,nan,0.3155881452346104,nan
492,fa-en,fl,zscore,0.11270651646278484,3,nan,0.21410326155881523,nan,nan,-0.5525989951249751,nan,0.6766152829545145,nan
493,fa-en,fl,zscore,-0.32253788557545765,3,nan,-0.3762928935851119,nan,nan,-0.40147091556800574,nan,-0.18984984757325532,nan
494,fa-en,fl,zscore,0.3223237040505324,3,nan,0.7061000575120879,nan,nan,-0.4518469420869955,nan,0.7127179967265048,nan
495,fa-en,fl,zscore,-0.44260612216976547,3,nan,0.36170230034479706,nan,nan,-2.366135949808608,nan,0.6766152829545145,nan
496,fa-en,fl,zscore,0.3989548980195021,3,nan,0.11570390236816072,nan,nan,0.40454550873583117,nan,0.6766152829545145,nan
497,fa-en,fl,zscore,0.7340108435303258,3,nan,0.21410326155881523,nan,nan,1.3113139860776477,nan,0.6766152829545145,nan
498,fa-en,fl,zscore,-1.02617818173694,3,nan,-0.22869385479913013,nan,nan,-0.854855154238914,nan,-1.9949855361727755,nan
499,fa-en,fl,zscore,-1.207361238202248,3,nan,-0.6714909711570756,nan,nan,-0.9556072072768935,nan,-1.9949855361727755,nan
500,fa-en,fl,zscore,0.7296451882558802,3,nan,0.16490358196348798,nan,nan,1.3113139860776477,nan,0.7127179967265048,nan
501,fa-en,fl,zscore,0.7504107367287682,3,nan,0.2633029411541425,nan,nan,1.3113139860776477,nan,0.6766152829545145,nan
502,fa-en,fl,zscore,0.3825550048210597,3,nan,0.06650422277283345,nan,nan,0.40454550873583117,nan,0.6766152829545145,nan
503,fa-en,fl,zscore,1.0084433726294013,3,nan,1.0012981350840515,nan,nan,1.3113139860776477,nan,0.7127179967265048,nan
504,fa-en,fl,zscore,-0.3799719936364227,3,nan,0.5093013391307788,nan,nan,-1.4593674724667915,nan,-0.18984984757325532,nan
505,fa-en,fl,zscore,0.16739581503520395,3,nan,-0.3270932139897847,nan,nan,0.15266537614088213,nan,0.6766152829545145,nan
506,fa-en,fl,zscore,-0.5552733154834183,3,nan,-0.6714909711570756,nan,nan,-0.8044791277199241,nan,-0.18984984757325532,nan
507,fa-en,fl,zscore,-0.10917102244484156,3,nan,0.06650422277283345,nan,nan,-1.106735286833863,nan,0.7127179967265048,nan
508,fa-en,fl,zscore,-0.8324529033765655,3,nan,-0.6222912915617482,nan,nan,-0.854855154238914,nan,-1.0202122643290346,nan
509,fa-en,fl,zscore,-0.3049616454533527,3,nan,-0.4746922527757665,nan,nan,-0.2503428360110363,nan,-0.18984984757325532,nan
510,fa-en,fl,zscore,-1.6492716061412451,3,nan,-0.4254925731804392,nan,nan,-1.6608715785427508,nan,-2.8614506667005455,nan
511,fa-en,fl,zscore,-1.3173514611074253,3,nan,-0.17949417520380287,nan,nan,-1.3082393929098222,nan,-2.4643208152086507,nan
512,fa-en,fl,zscore,-0.6431545160939431,3,nan,-0.17949417520380287,nan,nan,-1.5601195255047713,nan,-0.18984984757325532,nan
513,fa-en,fl,zscore,0.4047152856839653,3,nan,0.902898775893397,nan,nan,-0.40147091556800574,nan,0.7127179967265048,nan
514,fa-en,fl,zscore,-0.3079303190322548,3,nan,-0.2778935343944574,nan,nan,-1.358615419428812,nan,0.7127179967265048,nan
515,fa-en,fl,zscore,0.3770130026229515,3,nan,0.16490358196348798,nan,nan,0.25341742917886173,nan,0.7127179967265048,nan
516,fa-en,fl,zscore,-0.07653948759882133,3,nan,0.36170230034479706,nan,nan,-0.40147091556800574,nan,-0.18984984757325532,nan
517,fa-en,fl,zscore,0.14892172460633482,3,nan,0.16490358196348798,nan,nan,-0.2503428360110363,nan,0.5322044278665528,nan
518,fa-en,fl,zscore,0.46097304682126783,3,nan,0.16490358196348798,nan,nan,0.5052975617738108,nan,0.7127179967265048,nan
519,fa-en,fl,zscore,0.6117090107370164,3,nan,0.21410326155881523,nan,nan,0.9083057739257292,nan,0.7127179967265048,nan
520,fa-en,fl,zscore,0.14214874295802202,3,nan,0.3125026207494698,nan,nan,0.30379345569785154,nan,-0.18984984757325532,nan
521,fa-en,fl,zscore,0.20371578962078654,3,nan,0.8044994167027424,nan,nan,-0.6533510481629548,nan,0.459999000322572,nan
522,fa-en,fl,zscore,-0.6126518110048917,3,nan,0.5585010187261061,nan,nan,-0.40147091556800574,nan,-1.9949855361727755,nan
523,fa-en,fl,zscore,0.5602090205153804,3,nan,0.9520984554887242,nan,nan,0.051913323102902524,nan,0.6766152829545145,nan
524,fa-en,fl,zscore,0.09552239198190073,3,nan,0.2633029411541425,nan,nan,-0.6533510481629548,nan,0.6766152829545145,nan
525,fa-en,fl,zscore,-0.0060662755595369084,3,nan,-0.22869385479913013,nan,nan,-0.5022229686059854,nan,0.7127179967265048,nan
526,fa-en,fl,zscore,-0.22850418165924877,3,nan,-0.1302944956084756,nan,nan,-0.40147091556800574,nan,-0.1537471338012649,nan
527,fa-en,fl,zscore,0.5445409753783633,3,nan,0.21410326155881523,nan,nan,0.7068016678497699,nan,0.7127179967265048,nan
528,fa-en,fl,zscore,-0.4165738387971924,3,nan,-0.1302944956084756,nan,nan,-0.0992147564540669,nan,-1.0202122643290346,nan
529,fa-en,fl,zscore,-0.8229942433773006,3,nan,-0.22869385479913013,nan,nan,0.40454550873583117,nan,-2.644834384068603,nan
530,fa-en,fl,zscore,-0.4023016507029559,3,nan,0.11570390236816072,nan,nan,0.20304140265987194,nan,-1.5256502571369004,nan
531,fa-en,fl,zscore,-0.7197278482178954,3,nan,0.2633029411541425,nan,nan,-1.2578633663908323,nan,-1.1646231194169963,nan
532,fa-en,fl,zscore,0.010778116501142687,3,nan,0.36170230034479706,nan,nan,-1.0059832337958834,nan,0.6766152829545145,nan
533,fa-en,fl,zscore,-1.426608711298414,3,nan,-0.6222912915617482,nan,nan,-1.1571113133528528,nan,-2.500423528980641,nan
534,fa-en,fl,zscore,1.0556824740186244,3,nan,1.3948955718466696,nan,nan,1.0594338534826986,nan,0.7127179967265048,nan
535,fa-en,fl,zscore,0.17825370603553822,3,nan,-0.17949417520380287,nan,nan,0.0015372965839127169,nan,0.7127179967265048,nan
536,fa-en,fl,zscore,0.7276846100497759,3,nan,0.4109019799401243,nan,nan,1.0594338534826986,nan,0.7127179967265048,nan
537,fa-en,fl,zscore,0.16459862232564174,3,nan,-0.573091611966421,nan,nan,0.35416948221684136,nan,0.7127179967265048,nan
538,fa-en,fl,zscore,0.9592436930340741,3,nan,0.8536990962980697,nan,nan,1.3113139860776477,nan,0.7127179967265048,nan
539,fa-en,fl,zscore,0.32663697610396175,3,nan,0.16490358196348798,nan,nan,0.10228934962189233,nan,0.7127179967265048,nan
540,fa-en,fl,zscore,-0.4969556883219801,3,nan,0.2633029411541425,nan,nan,-2.466888002846588,nan,0.7127179967265048,nan
541,fa-en,fl,zscore,-0.5681441679108731,3,nan,-1.163487767110348,nan,nan,-0.3510948890490159,nan,-0.18984984757325532,nan
542,fa-en,fl,zscore,-0.18445326396804587,3,nan,-0.17949417520380287,nan,nan,-0.6533510481629548,nan,0.27948543146261995,nan
543,fa-en,fl,zscore,-0.0404345245213051,3,nan,-0.1302944956084756,nan,nan,-0.7037270746819445,nan,0.7127179967265048,nan
544,fa-en,fl,zscore,-0.48950661579154703,3,nan,-0.4254925731804392,nan,nan,-1.358615419428812,nan,0.3155881452346104,nan
545,fa-en,fl,zscore,-1.421291697843425,3,nan,-0.6222912915617482,nan,nan,-1.610495552023761,nan,-2.0310882499447658,nan
546,fa-en,fl,zscore,-0.35461242718768116,3,nan,-0.17949417520380287,nan,nan,-1.3082393929098222,nan,0.4238962865505816,nan
547,fa-en,fl,zscore,-0.7051103044396397,3,nan,-1.3602864854916572,nan,nan,-1.106735286833863,nan,0.3516908590066008,nan
548,fa-en,fl,zscore,0.3129818923940652,3,nan,-0.22869385479913013,nan,nan,0.45492153525482093,nan,0.7127179967265048,nan
549,fa-en,fl,zscore,-0.005117166684519318,3,nan,0.21410326155881523,nan,nan,-0.6533510481629548,nan,0.4238962865505816,nan
550,fa-en,fl,zscore,0.44524376588094466,3,nan,0.3125026207494698,nan,nan,0.45492153525482093,nan,0.5683071416385432,nan
551,fa-en,fl,zscore,0.4765887087372686,3,nan,0.3125026207494698,nan,nan,0.40454550873583117,nan,0.7127179967265048,nan
552,fa-en,fl,zscore,0.32114735712686987,3,nan,0.8536990962980697,nan,nan,-0.6029750216439649,nan,0.7127179967265048,nan
553,fa-en,fl,zscore,0.3770130026229515,3,nan,0.16490358196348798,nan,nan,0.25341742917886173,nan,0.7127179967265048,nan
554,fa-en,fl,zscore,0.7429081563245559,3,nan,0.6077006983214334,nan,nan,0.9083057739257292,nan,0.7127179967265048,nan
555,fa-en,fl,zscore,-0.49124220525453205,3,nan,-0.2778935343944574,nan,nan,-1.0059832337958834,nan,-0.18984984757325532,nan
556,fa-en,fl,zscore,-0.2040413408645085,3,nan,-0.6714909711570756,nan,nan,-0.6533510481629548,nan,0.7127179967265048,nan
557,fa-en,fl,zscore,-0.29068945735911617,3,nan,-0.22869385479913013,nan,nan,0.051913323102902524,nan,-0.695287840381121,nan
558,fa-en,fl,zscore,-0.8772858030446843,3,nan,-0.9666890487290392,nan,nan,-1.0059832337958834,nan,-0.6591851266091305,nan
559,fa-en,fl,zscore,0.37544454005806815,3,nan,0.36170230034479706,nan,nan,0.051913323102902524,nan,0.7127179967265048,nan
560,fa-en,fl,zscore,0.00938113480559924,3,nan,0.11570390236816072,nan,nan,0.10228934962189233,nan,-0.18984984757325532,nan
561,fa-en,fl,zscore,0.36335791891305497,3,nan,-0.22869385479913013,nan,nan,0.6060496148117903,nan,0.7127179967265048,nan
562,fa-en,fl,zscore,-0.8533331955265391,3,nan,-0.17949417520380287,nan,nan,-0.854855154238914,nan,-1.5256502571369004,nan
563,fa-en,fl,zscore,-0.5384813066437552,3,nan,-0.6714909711570756,nan,nan,-0.7541031012009344,nan,-0.18984984757325532,nan
564,fa-en,fl,zscore,-0.23482929048703569,3,nan,-0.17949417520380287,nan,nan,-0.8044791277199241,nan,0.27948543146261995,nan
565,fa-en,fl,zscore,0.8405232842327687,3,nan,1.0012981350840515,nan,nan,0.8075537208877496,nan,0.7127179967265048,nan
566,fa-en,fl,zscore,0.27312402445520517,3,nan,0.5585010187261061,nan,nan,-0.4518469420869955,nan,0.7127179967265048,nan
567,fa-en,fl,zscore,-0.9337150450513269,3,nan,0.21410326155881523,nan,nan,-3.2225284006314348,nan,0.20728000391863916,nan
568,fa-en,fl,zscore,-0.631683874680507,3,nan,0.3125026207494698,nan,nan,-2.920272241517496,nan,0.7127179967265048,nan
569,fa-en,fl,zscore,-0.5333904065846481,3,nan,-0.3270932139897847,nan,nan,-1.6608715785427508,nan,0.38779357277859117,nan
570,fa-en,fl,zscore,-0.5515192859693115,3,nan,-1.2126874467056754,nan,nan,0.25341742917886173,nan,-0.695287840381121,nan
571,fa-en,fl,zscore,-1.2927738766355996,3,nan,-1.2618871263010027,nan,nan,-1.5601195255047713,nan,-1.056314978101025,nan
572,fa-en,fl,zscore,0.5796934556225732,3,nan,0.017304543177506185,nan,nan,1.0090578269637087,nan,0.7127179967265048,nan
573,fa-en,fl,zscore,-0.11678061859661239,3,nan,-0.2778935343944574,nan,nan,-0.0992147564540669,nan,0.026766435058687123,nan
574,fa-en,fl,zscore,-0.40090129504912375,3,nan,-0.3762928935851119,nan,nan,-1.358615419428812,nan,0.5322044278665528,nan
575,fa-en,fl,zscore,0.1038092036685548,3,nan,-0.17949417520380287,nan,nan,-0.1495907829730567,nan,0.640512569182524,nan
576,fa-en,fl,zscore,0.2535949340565229,3,nan,-0.3270932139897847,nan,nan,0.5556735882928006,nan,0.5322044278665528,nan
577,fa-en,fl,zscore,-0.26589461207369836,3,nan,-0.17949417520380287,nan,nan,-1.0059832337958834,nan,0.38779357277859117,nan
578,fa-en,fl,zscore,0.3504181027527671,3,nan,1.3948955718466696,nan,nan,-1.0563592603148733,nan,0.7127179967265048,nan
579,fa-en,fl,zscore,-0.3493489216064714,3,nan,-0.5238919323710938,nan,nan,-1.0563592603148733,nan,0.5322044278665528,nan
580,fa-en,fl,zscore,-1.016825268192657,3,nan,-1.2618871263010027,nan,nan,-0.8044791277199241,nan,-0.9841095505570442,nan
581,fa-en,fl,zscore,-0.8000953665363921,3,nan,-1.5570852038729663,nan,nan,-0.6533510481629548,nan,-0.18984984757325532,nan
582,fa-en,fl,zscore,-0.506237388827904,3,nan,-1.3110868058963299,nan,nan,-0.7037270746819445,nan,0.4961017140945624,nan
583,fa-en,fl,zscore,-0.43616079104089206,3,nan,-0.8682896895383846,nan,nan,-0.2503428360110363,nan,-0.18984984757325532,nan
584,fa-en,fl,zscore,0.44535738490526705,3,nan,0.017304543177506185,nan,nan,0.6060496148117903,nan,0.7127179967265048,nan
585,fa-en,fl,zscore,-0.1585367042855076,3,nan,-0.3762928935851119,nan,nan,-0.7037270746819445,nan,0.6044098554105336,nan
586,fa-en,fl,zscore,-0.09858390013187872,3,nan,-1.2618871263010027,nan,nan,0.25341742917886173,nan,0.7127179967265048,nan
587,fa-en,fl,zscore,0.4367308407984085,3,nan,1.099697494274706,nan,nan,-0.5022229686059854,nan,0.7127179967265048,nan
588,fa-en,fl,zscore,0.4785492869433728,3,nan,0.06650422277283345,nan,nan,0.6564256413307802,nan,0.7127179967265048,nan
589,fa-en,fl,zscore,0.5777328774164691,3,nan,0.2633029411541425,nan,nan,0.7571776943687598,nan,0.7127179967265048,nan
590,fa-en,fl,zscore,-0.4715382600282212,3,nan,-0.573091611966421,nan,nan,-1.1571113133528528,nan,0.3155881452346104,nan
591,fa-en,fl,zscore,0.6117090107370164,3,nan,0.21410326155881523,nan,nan,0.9083057739257292,nan,0.7127179967265048,nan
592,fa-en,fl,zscore,-0.10799467552117903,3,nan,-0.08109481601314834,nan,nan,-0.9556072072768935,nan,0.7127179967265048,nan
593,fa-en,fl,zscore,0.1106935550356643,3,nan,-0.1302944956084756,nan,nan,-0.2503428360110363,nan,0.7127179967265048,nan
594,fa-en,fl,zscore,0.8924677733166418,3,nan,0.8044994167027424,nan,nan,1.1601859065206783,nan,0.7127179967265048,nan
595,fa-en,fl,zscore,-0.23919382110871837,3,nan,-0.4746922527757665,nan,nan,-0.9556072072768935,nan,0.7127179967265048,nan
