SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
480,ko-en,bl,10,nan,56.0,39.0,22.0,40.0,9.0,70.0,nan,nan,nan,nan,nan,61.0,99.0,nan,nan,nan,nan,nan,nan,40.0,nan,0.0,nan,nan,nan
481,ko-en,bl,10,nan,75.0,10.0,31.0,87.0,11.0,28.0,nan,nan,nan,nan,nan,32.0,56.0,nan,nan,nan,nan,nan,nan,8.0,nan,0.0,nan,nan,nan
482,ko-en,bl,10,nan,71.0,2.0,32.0,88.0,10.0,61.0,nan,nan,nan,nan,nan,66.0,52.0,nan,nan,nan,nan,nan,nan,7.0,nan,0.0,nan,nan,nan
483,ko-en,bl,10,nan,75.0,5.0,22.0,88.0,32.0,59.0,nan,nan,nan,nan,nan,36.0,85.0,nan,nan,nan,nan,nan,nan,54.0,nan,0.0,nan,nan,nan
484,ko-en,bl,10,nan,75.0,87.0,71.0,90.0,27.0,74.0,nan,nan,nan,nan,nan,90.0,79.0,nan,nan,nan,nan,nan,nan,96.0,nan,75.0,nan,nan,nan
485,ko-en,bl,10,nan,76.0,21.0,30.0,89.0,13.0,30.0,nan,nan,nan,nan,nan,65.0,13.0,nan,nan,nan,nan,nan,nan,42.0,nan,0.0,nan,nan,nan
486,ko-en,bl,10,nan,76.0,95.0,75.0,88.0,30.0,100.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,80.0,nan,100.0,nan,nan,nan
487,ko-en,bl,10,nan,75.0,98.0,75.0,91.0,46.0,100.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,99.0,nan,100.0,nan,nan,nan
488,ko-en,bl,10,nan,76.0,0.0,39.0,90.0,17.0,28.0,nan,nan,nan,nan,nan,33.0,9.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan
489,ko-en,bl,10,nan,76.0,100.0,64.0,100.0,98.0,81.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,100.0,nan,nan,nan
490,ko-en,bl,10,nan,76.0,100.0,66.0,88.0,36.0,39.0,nan,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,nan,nan,nan,46.0,nan,51.0,nan,nan,nan
491,ko-en,bl,10,nan,36.0,3.0,32.0,57.0,31.0,nan,14.0,44.0,nan,74.0,nan,nan,nan,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,ko-en,bl,10,nan,76.0,91.0,68.0,92.0,53.0,nan,88.0,55.0,nan,90.0,nan,nan,nan,91.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
493,ko-en,bl,10,nan,59.0,46.0,32.0,90.0,23.0,nan,95.0,27.0,nan,61.0,nan,nan,nan,25.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,ko-en,bl,10,nan,83.0,96.0,65.0,94.0,46.0,nan,100.0,60.0,nan,100.0,nan,nan,nan,89.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,ko-en,bl,10,nan,61.0,2.0,30.0,88.0,43.0,nan,47.0,42.0,nan,60.0,nan,nan,nan,12.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
496,ko-en,bl,10,nan,74.0,86.0,84.0,89.0,45.0,nan,100.0,95.0,nan,100.0,nan,nan,nan,75.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,ko-en,bl,10,nan,65.0,35.0,35.0,89.0,26.0,nan,40.0,56.0,nan,100.0,nan,nan,nan,25.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,ko-en,bl,10,nan,77.0,92.0,91.0,91.0,48.0,nan,100.0,60.0,nan,100.0,nan,nan,nan,51.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,ko-en,bl,10,nan,32.0,13.0,28.0,64.0,23.0,nan,8.0,42.0,nan,100.0,nan,nan,nan,24.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,ko-en,bl,10,nan,76.0,95.0,88.0,89.0,71.0,nan,100.0,100.0,nan,100.0,nan,nan,nan,90.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501,ko-en,bl,10,nan,76.0,97.0,95.0,90.0,53.0,nan,100.0,58.0,nan,100.0,nan,nan,nan,84.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,ko-en,bl,10,nan,31.0,4.0,14.0,90.0,16.0,nan,7.0,41.0,nan,0.0,nan,nan,nan,14.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
503,ko-en,bl,10,nan,77.0,91.0,95.0,90.0,45.0,nan,100.0,49.0,nan,100.0,nan,nan,nan,90.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
504,ko-en,bl,10,nan,25.0,1.0,7.0,13.0,4.0,nan,1.0,30.0,nan,50.0,nan,nan,nan,64.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
505,ko-en,bl,10,nan,53.0,54.0,34.0,73.0,37.0,nan,28.0,47.0,nan,89.0,nan,nan,nan,49.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
506,ko-en,bl,10,nan,66.0,46.0,21.0,88.0,35.0,nan,34.0,53.0,nan,90.0,nan,nan,nan,26.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,ko-en,bl,10,nan,87.0,85.0,84.0,89.0,47.0,nan,100.0,63.0,nan,100.0,nan,nan,nan,76.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,ko-en,bl,10,nan,71.0,10.0,27.0,35.0,20.0,nan,51.0,32.0,nan,67.0,nan,nan,nan,43.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
509,ko-en,bl,10,nan,34.0,7.0,6.0,37.0,16.0,nan,25.0,20.0,nan,0.0,nan,nan,nan,17.0,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
510,ko-en,bl,10,nan,56.0,67.0,35.0,82.0,26.0,nan,53.0,36.0,nan,64.0,nan,nan,nan,31.0,88.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
511,ko-en,bl,10,nan,63.0,18.0,19.0,80.0,17.0,nan,5.0,31.0,nan,63.0,nan,nan,nan,22.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
512,ko-en,bl,10,nan,58.0,6.0,32.0,41.0,6.0,nan,61.0,43.0,nan,77.0,nan,nan,nan,32.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
513,ko-en,bl,10,nan,64.0,64.0,18.0,69.0,18.0,nan,74.0,32.0,nan,100.0,nan,nan,nan,49.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
514,ko-en,bl,10,nan,52.0,10.0,23.0,90.0,23.0,nan,34.0,57.0,nan,100.0,nan,nan,nan,25.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
515,ko-en,bl,10,nan,68.0,40.0,30.0,90.0,42.0,nan,55.0,46.0,nan,87.0,nan,nan,nan,38.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
516,ko-en,bl,10,nan,64.0,33.0,44.0,92.0,36.0,nan,82.0,40.0,nan,100.0,nan,nan,nan,60.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
517,ko-en,bl,10,nan,56.0,57.0,44.0,84.0,36.0,nan,76.0,59.0,nan,45.0,nan,nan,nan,69.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
518,ko-en,bl,10,nan,64.0,17.0,62.0,80.0,43.0,nan,62.0,59.0,nan,61.0,nan,nan,nan,26.0,46.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,ko-en,bl,10,nan,61.0,16.0,43.0,77.0,33.0,nan,45.0,55.0,nan,100.0,nan,nan,nan,33.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
520,ko-en,bl,10,nan,33.0,7.0,29.0,76.0,27.0,nan,18.0,42.0,nan,4.0,nan,nan,nan,11.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
521,ko-en,bl,10,nan,38.0,2.0,17.0,87.0,9.0,nan,10.0,39.0,nan,47.0,nan,nan,nan,42.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
522,ko-en,bl,10,nan,41.0,1.0,28.0,36.0,10.0,nan,44.0,48.0,nan,93.0,nan,nan,nan,22.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
523,ko-en,bl,10,nan,57.0,83.0,39.0,91.0,41.0,nan,94.0,53.0,nan,94.0,nan,nan,nan,27.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,ko-en,bl,10,nan,58.0,75.0,35.0,77.0,39.0,nan,76.0,55.0,nan,100.0,nan,nan,nan,33.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
525,ko-en,bl,10,nan,39.0,15.0,32.0,69.0,31.0,nan,45.0,30.0,nan,84.0,nan,nan,nan,26.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
526,ko-en,bl,10,nan,65.0,81.0,37.0,87.0,35.0,nan,95.0,54.0,nan,93.0,nan,nan,nan,38.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,ko-en,bl,10,nan,63.0,31.0,31.0,90.0,22.0,nan,68.0,54.0,nan,94.0,nan,nan,nan,38.0,82.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
528,ko-en,bl,10,nan,30.0,85.0,29.0,88.0,21.0,nan,55.0,55.0,nan,82.0,nan,nan,nan,48.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,ko-en,bl,10,nan,58.0,83.0,23.0,89.0,45.0,nan,100.0,95.0,nan,88.0,nan,nan,nan,76.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
530,ko-en,bl,10,nan,47.0,8.0,29.0,88.0,20.0,nan,23.0,58.0,nan,88.0,nan,nan,nan,22.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
531,ko-en,bl,10,nan,65.0,80.0,15.0,61.0,29.0,nan,53.0,96.0,nan,93.0,nan,nan,nan,40.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
532,ko-en,bl,10,nan,74.0,61.0,28.0,65.0,29.0,nan,52.0,48.0,nan,80.0,nan,nan,nan,43.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
533,ko-en,bl,10,nan,79.0,95.0,76.0,89.0,34.0,nan,97.0,64.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,ko-en,bl,10,nan,92.0,96.0,75.0,91.0,79.0,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
535,ko-en,bl,10,nan,78.0,94.0,76.0,96.0,74.0,nan,88.0,72.0,nan,nan,nan,nan,99.0,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
536,ko-en,bl,10,nan,60.0,93.0,57.0,75.0,43.0,nan,52.0,52.0,nan,nan,nan,nan,100.0,nan,79.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,ko-en,bl,10,nan,67.0,75.0,61.0,64.0,36.0,nan,65.0,64.0,nan,nan,nan,nan,99.0,nan,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,ko-en,bl,10,nan,76.0,94.0,62.0,100.0,74.0,nan,100.0,85.0,nan,nan,nan,nan,100.0,nan,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,ko-en,bl,10,nan,82.0,75.0,39.0,81.0,67.0,nan,74.0,52.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,ko-en,bl,10,nan,76.0,99.0,68.0,92.0,73.0,nan,100.0,64.0,nan,nan,nan,nan,100.0,nan,100.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
541,ko-en,bl,10,nan,76.0,69.0,26.0,56.0,44.0,nan,50.0,70.0,nan,nan,nan,nan,100.0,nan,62.0,59.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,ko-en,bl,10,nan,74.0,70.0,28.0,58.0,75.0,nan,100.0,62.0,nan,nan,nan,nan,99.0,nan,92.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,ko-en,bl,10,nan,77.0,75.0,70.0,87.0,30.0,nan,57.0,42.0,nan,nan,nan,nan,100.0,nan,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
544,ko-en,bl,10,nan,22.0,2.0,8.0,32.0,25.0,nan,25.0,53.0,nan,nan,nan,nan,81.0,nan,29.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
545,ko-en,bl,10,nan,41.0,56.0,17.0,11.0,23.0,nan,52.0,48.0,nan,nan,nan,nan,4.0,nan,68.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,ko-en,bl,10,nan,63.0,2.0,15.0,88.0,26.0,nan,35.0,46.0,nan,nan,nan,nan,45.0,nan,97.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
547,ko-en,bl,10,nan,30.0,3.0,29.0,89.0,25.0,nan,33.0,48.0,nan,nan,nan,nan,8.0,nan,100.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
548,ko-en,bl,10,nan,77.0,93.0,29.0,39.0,24.0,nan,86.0,46.0,nan,nan,nan,nan,76.0,nan,94.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
549,ko-en,bl,10,nan,75.0,97.0,62.0,91.0,73.0,nan,100.0,66.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
550,ko-en,bl,10,nan,32.0,15.0,26.0,88.0,22.0,nan,64.0,45.0,nan,nan,nan,nan,26.0,nan,45.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,ko-en,bl,10,nan,35.0,75.0,68.0,89.0,72.0,nan,57.0,64.0,nan,nan,nan,nan,100.0,nan,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
552,ko-en,bl,10,nan,80.0,95.0,83.0,100.0,40.0,nan,73.0,71.0,nan,nan,nan,nan,99.0,nan,100.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
553,ko-en,bl,10,nan,87.0,24.0,51.0,36.0,23.0,nan,67.0,58.0,nan,nan,nan,nan,14.0,nan,46.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
554,ko-en,bl,10,nan,30.0,79.0,26.0,59.0,30.0,nan,85.0,42.0,nan,nan,nan,nan,66.0,nan,87.0,84.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
555,ko-en,bl,10,nan,16.0,20.0,31.0,90.0,24.0,nan,13.0,45.0,nan,nan,nan,nan,60.0,nan,35.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
556,ko-en,bl,10,nan,77.0,96.0,75.0,89.0,70.0,nan,100.0,69.0,nan,nan,nan,nan,99.0,nan,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557,ko-en,bl,10,nan,25.0,15.0,32.0,90.0,39.0,nan,28.0,43.0,nan,nan,nan,nan,52.0,nan,66.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
558,ko-en,bl,10,nan,67.0,55.0,33.0,63.0,29.0,nan,74.0,49.0,nan,nan,nan,nan,77.0,nan,87.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559,ko-en,bl,10,nan,77.0,94.0,67.0,89.0,75.0,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,ko-en,bl,10,nan,75.0,28.0,36.0,66.0,28.0,nan,64.0,55.0,nan,nan,nan,nan,100.0,nan,56.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
561,ko-en,bl,10,nan,80.0,54.0,21.0,43.0,31.0,nan,52.0,41.0,nan,nan,nan,nan,100.0,nan,75.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
562,ko-en,bl,10,nan,75.0,94.0,55.0,88.0,55.0,nan,92.0,62.0,nan,nan,nan,nan,99.0,nan,98.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
563,ko-en,bl,10,nan,74.0,37.0,35.0,84.0,37.0,nan,80.0,54.0,nan,nan,nan,nan,99.0,nan,89.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
564,ko-en,bl,10,nan,75.0,37.0,70.0,65.0,40.0,nan,97.0,54.0,nan,nan,nan,nan,99.0,nan,90.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
565,ko-en,bl,10,nan,75.0,20.0,48.0,88.0,54.0,nan,95.0,56.0,nan,nan,nan,nan,83.0,nan,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,ko-en,bl,10,nan,75.0,93.0,59.0,100.0,55.0,nan,100.0,56.0,nan,nan,nan,nan,99.0,nan,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
567,ko-en,bl,10,nan,69.0,90.0,35.0,75.0,37.0,nan,89.0,57.0,nan,nan,nan,nan,18.0,nan,96.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
568,ko-en,bl,10,nan,78.0,86.0,43.0,88.0,35.0,nan,61.0,56.0,nan,nan,nan,nan,28.0,nan,97.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
569,ko-en,bl,10,nan,28.0,39.0,33.0,76.0,32.0,nan,29.0,55.0,nan,nan,nan,nan,94.0,nan,78.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
570,ko-en,bl,10,nan,13.0,41.0,42.0,89.0,35.0,nan,81.0,45.0,nan,nan,nan,nan,60.0,nan,67.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
571,ko-en,bl,10,nan,34.0,25.0,25.0,92.0,32.0,nan,40.0,48.0,nan,nan,nan,nan,27.0,nan,76.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
572,ko-en,bl,10,nan,20.0,97.0,76.0,100.0,97.0,nan,100.0,58.0,nan,nan,nan,nan,100.0,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
573,ko-en,bl,10,nan,73.0,74.0,42.0,69.0,29.0,nan,42.0,54.0,nan,nan,nan,nan,45.0,nan,100.0,nan,59.0,nan,nan,nan,nan,nan,nan,nan,nan
574,ko-en,bl,10,nan,58.0,75.0,32.0,91.0,27.0,nan,54.0,81.0,nan,nan,nan,nan,53.0,nan,100.0,nan,46.0,nan,nan,nan,nan,nan,nan,nan,nan
575,ko-en,bl,10,nan,45.0,24.0,31.0,58.0,27.0,nan,37.0,47.0,nan,nan,nan,nan,48.0,nan,28.0,nan,34.0,nan,nan,nan,nan,nan,nan,nan,nan
576,ko-en,bl,10,nan,32.0,19.0,34.0,67.0,43.0,nan,64.0,54.0,nan,nan,nan,nan,69.0,nan,94.0,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan
577,ko-en,bl,10,nan,53.0,6.0,26.0,68.0,36.0,nan,59.0,47.0,nan,nan,nan,nan,0.0,nan,72.0,nan,38.0,nan,nan,nan,nan,nan,nan,nan,nan
578,ko-en,bl,10,nan,77.0,74.0,53.0,89.0,70.0,nan,100.0,53.0,nan,nan,nan,nan,99.0,nan,100.0,nan,43.0,nan,nan,nan,nan,nan,nan,nan,nan
579,ko-en,bl,10,nan,73.0,18.0,34.0,38.0,41.0,nan,9.0,43.0,nan,nan,nan,nan,27.0,nan,79.0,nan,45.0,nan,nan,nan,nan,nan,nan,nan,nan
580,ko-en,bl,10,nan,42.0,34.0,31.0,75.0,61.0,nan,100.0,65.0,nan,nan,nan,nan,99.0,nan,100.0,nan,61.0,nan,nan,nan,nan,nan,nan,nan,nan
581,ko-en,bl,10,nan,76.0,55.0,30.0,39.0,33.0,nan,100.0,52.0,nan,nan,nan,nan,22.0,nan,86.0,nan,32.0,nan,nan,nan,nan,nan,nan,nan,nan
582,ko-en,bl,10,nan,57.0,9.0,23.0,64.0,28.0,nan,18.0,45.0,nan,nan,nan,nan,43.0,nan,60.0,nan,45.0,nan,nan,nan,nan,nan,nan,nan,nan
583,ko-en,bl,10,nan,16.0,7.0,16.0,35.0,31.0,nan,0.0,47.0,nan,nan,nan,nan,8.0,nan,66.0,nan,58.0,nan,nan,nan,nan,nan,nan,nan,nan
584,ko-en,bl,10,nan,75.0,93.0,75.0,88.0,59.0,nan,100.0,53.0,nan,nan,nan,nan,99.0,nan,100.0,nan,86.0,nan,nan,nan,nan,nan,nan,nan,nan
585,ko-en,bl,10,nan,74.0,56.0,64.0,66.0,61.0,nan,96.0,59.0,nan,nan,nan,nan,100.0,nan,100.0,nan,74.0,nan,nan,nan,nan,nan,nan,nan,nan
586,ko-en,bl,10,nan,77.0,77.0,56.0,90.0,54.0,nan,97.0,57.0,nan,nan,nan,nan,100.0,nan,100.0,nan,62.0,nan,nan,nan,nan,nan,nan,nan,nan
587,ko-en,bl,10,nan,76.0,87.0,62.0,91.0,41.0,nan,100.0,59.0,nan,nan,nan,nan,97.0,nan,100.0,nan,69.0,nan,nan,nan,nan,nan,nan,nan,nan
588,ko-en,bl,10,nan,75.0,83.0,64.0,89.0,42.0,nan,94.0,59.0,nan,nan,nan,nan,98.0,nan,99.0,nan,68.0,nan,nan,nan,nan,nan,nan,nan,nan
589,ko-en,bl,10,nan,75.0,90.0,37.0,100.0,63.0,nan,100.0,75.0,nan,nan,nan,nan,99.0,nan,100.0,nan,87.0,nan,nan,nan,nan,nan,nan,nan,nan
590,ko-en,bl,10,nan,74.0,3.0,39.0,87.0,32.0,nan,9.0,47.0,nan,nan,nan,nan,14.0,nan,5.0,nan,48.0,nan,nan,nan,nan,nan,nan,nan,nan
591,ko-en,bl,10,nan,75.0,65.0,37.0,92.0,55.0,nan,93.0,53.0,nan,nan,nan,nan,98.0,nan,100.0,nan,35.0,nan,nan,nan,nan,nan,nan,nan,nan
592,ko-en,bl,10,nan,76.0,2.0,25.0,90.0,35.0,nan,28.0,51.0,nan,nan,nan,nan,53.0,nan,43.0,nan,38.0,nan,nan,nan,nan,nan,nan,nan,nan
593,ko-en,bl,10,nan,75.0,85.0,40.0,62.0,39.0,nan,100.0,55.0,nan,nan,nan,nan,43.0,nan,86.0,nan,52.0,nan,nan,nan,nan,nan,nan,nan,nan
594,ko-en,bl,10,nan,26.0,83.0,29.0,38.0,23.0,nan,76.0,53.0,nan,nan,nan,nan,0.0,nan,8.0,nan,76.0,nan,nan,nan,nan,nan,nan,nan,nan
595,ko-en,bl,10,nan,79.0,90.0,74.0,100.0,69.0,nan,100.0,78.0,nan,nan,nan,nan,99.0,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
596,ko-en,bl,10,nan,76.0,92.0,32.0,91.0,38.0,nan,63.0,53.0,nan,nan,nan,nan,6.0,nan,98.0,nan,44.0,nan,nan,nan,nan,nan,nan,nan,nan
597,ko-en,bl,10,nan,75.0,92.0,85.0,100.0,71.0,nan,100.0,100.0,nan,nan,nan,nan,100.0,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
598,ko-en,bl,10,nan,75.0,84.0,85.0,90.0,73.0,nan,100.0,93.0,nan,nan,nan,nan,99.0,nan,100.0,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan
599,ko-en,bl,10,nan,73.0,31.0,37.0,90.0,38.0,nan,69.0,72.0,nan,nan,nan,nan,57.0,nan,86.0,nan,46.0,nan,nan,nan,nan,nan,nan,nan,nan
600,ko-en,bl,10,nan,83.0,92.0,41.0,89.0,69.0,nan,100.0,69.0,nan,nan,nan,nan,99.0,nan,100.0,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan
601,ko-en,bl,10,nan,76.0,64.0,37.0,87.0,36.0,nan,91.0,60.0,nan,nan,nan,nan,98.0,nan,99.0,nan,88.0,nan,nan,nan,nan,nan,nan,nan,nan
602,ko-en,bl,10,nan,75.0,40.0,32.0,89.0,74.0,nan,100.0,90.0,nan,nan,nan,nan,98.0,nan,100.0,nan,94.0,nan,nan,nan,nan,nan,nan,nan,nan
603,ko-en,bl,10,nan,75.0,24.0,24.0,88.0,47.0,nan,100.0,53.0,nan,nan,nan,nan,99.0,nan,96.0,nan,29.0,nan,nan,nan,nan,nan,nan,nan,nan
604,ko-en,bl,10,nan,35.0,16.0,17.0,40.0,23.0,nan,26.0,45.0,nan,nan,nan,nan,1.0,nan,17.0,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan
605,ko-en,bl,10,nan,75.0,89.0,60.0,88.0,70.0,nan,100.0,64.0,nan,nan,nan,nan,98.0,nan,100.0,nan,89.0,nan,nan,nan,nan,nan,nan,nan,nan
606,ko-en,bl,10,nan,66.0,93.0,83.0,89.0,83.0,nan,100.0,100.0,nan,nan,nan,nan,99.0,nan,100.0,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
607,ko-en,bl,10,nan,76.0,93.0,83.0,100.0,63.0,nan,100.0,75.0,nan,nan,nan,nan,98.0,nan,100.0,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan
608,ko-en,bl,10,nan,77.0,18.0,35.0,90.0,29.0,nan,0.0,53.0,nan,nan,nan,nan,2.0,nan,28.0,nan,47.0,nan,nan,nan,nan,nan,nan,nan,nan
609,ko-en,bl,10,nan,74.0,84.0,53.0,89.0,68.0,nan,64.0,100.0,nan,nan,nan,nan,99.0,nan,100.0,nan,38.0,nan,nan,nan,nan,nan,nan,nan,nan
610,ko-en,bl,10,nan,28.0,4.0,14.0,83.0,29.0,nan,1.0,59.0,nan,nan,nan,nan,49.0,nan,9.0,nan,35.0,nan,nan,nan,nan,nan,nan,nan,nan
611,ko-en,bl,10,nan,77.0,65.0,36.0,88.0,42.0,nan,27.0,54.0,nan,nan,nan,nan,99.0,nan,100.0,nan,55.0,nan,nan,nan,nan,nan,nan,nan,nan
612,ko-en,bl,10,nan,31.0,9.0,28.0,64.0,21.0,nan,40.0,48.0,nan,nan,nan,nan,0.0,nan,42.0,nan,39.0,nan,nan,nan,nan,nan,nan,nan,nan
613,ko-en,bl,10,nan,77.0,76.0,27.0,63.0,20.0,nan,40.0,48.0,nan,nan,nan,nan,51.0,nan,46.0,nan,35.0,nan,nan,nan,nan,nan,nan,nan,nan
614,ko-en,bl,10,nan,75.0,93.0,43.0,89.0,80.0,nan,97.0,80.0,nan,nan,nan,nan,100.0,nan,100.0,nan,39.0,nan,nan,nan,nan,nan,nan,nan,nan
615,ko-en,bl,10,nan,75.0,0.0,29.0,17.0,24.0,nan,11.0,nan,nan,nan,nan,nan,0.0,nan,48.0,nan,9.0,12.0,nan,nan,nan,nan,nan,nan,nan
